,proposal,voter,support,single_vote,name
1623,48,0xd44e9b676e74ae45c0a39150be771eb189bb2337,1,2,max-power-motors.eth
215,48,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,24,nounders.eth
1103,48,0xa1e4f7dc1983fefe37e2175524ebad87f1c78c3c,1,3,starholder.eth
1141,48,0xa4e232fceedb3f43c8e707f8cf20b6bcf30f10e1,1,2,blequity.eth
1361,49,0xaf05abcfe204f9c2e5e5cdf83e485f7f72eb0e9f,0,1,
1835,49,0xf86a6fa100f50e9e715b57d176214c93e6d6bcea,2,1,
1806,49,0xf6c625851d48fe26b50d96b821a87efc7e35c222,0,1,1fortytwo.eth
26,49,0x008c84421da5527f462886cec43d2717b686a7e4,1,5,noun12.eth
515,49,0x5306c064f74b2c45d3f1afae90cf0d74f7523fe4,0,0,
296,49,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,0,1,
523,49,0x585f4fbe2d2a889c286fa71fb81d01f30773f4b1,0,2,dontpanic.eth
443,49,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,1,7,
638,49,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,13,beautifulnfts.eth
217,49,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,2,25,nounders.eth
769,49,0x73222225044ce0fc672ff9b6f9730d0a0421382c,2,1,gnars.com
989,49,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,2,1,apenoun.eth
1142,49,0xa4e232fceedb3f43c8e707f8cf20b6bcf30f10e1,0,2,blequity.eth
537,49,0x5ca6a2e5f53a48616d4ead87ff6034fc032d4722,0,1,honkdiddly.eth
1491,49,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,1,5,nouncil.eth
126,49,0x17beaa158e68ff9225b4c85151831c7a0d8f258d,1,1,orcanoun.eth
1878,49,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,0,1,brennen.eth
679,49,0x6d40c2da94c6522e361904383c37c605f39b8e73,1,2,vault.beautifulnfts.eth
1807,50,0xf6c625851d48fe26b50d96b821a87efc7e35c222,0,1,1fortytwo.eth
444,50,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,0,6,
27,50,0x008c84421da5527f462886cec43d2717b686a7e4,0,5,noun12.eth
378,51,0x387a161c6b25aa854100abaed39274e51aaffffd,2,1,0xigami.eth
1879,51,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,1,2,brennen.eth
1836,51,0xf86a6fa100f50e9e715b57d176214c93e6d6bcea,2,1,
1556,51,0xceb78abfad166c11e350156fd671b385265a6c87,1,1,gabrielayuso.eth
156,51,0x1977c4b06a76c160eff920c67fbc0635124364c8,1,1,nounrumi.eth
1411,51,0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,1,6,joshuafisher.eth
1701,51,0xe8d24be3abf6eb27b800f752a969d3c1e84fd401,1,1,budlight.beer.eth
297,51,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,1,1,
538,51,0x5ca6a2e5f53a48616d4ead87ff6034fc032d4722,1,1,honkdiddly.eth
1143,51,0xa4e232fceedb3f43c8e707f8cf20b6bcf30f10e1,1,2,blequity.eth
680,51,0x6d40c2da94c6522e361904383c37c605f39b8e73,1,5,vault.beautifulnfts.eth
1808,51,0xf6c625851d48fe26b50d96b821a87efc7e35c222,1,1,1fortytwo.eth
871,51,0x8323f1c687f7e2296ec71ee3549a7430ea7ec730,1,1,vault.goldy.eth
28,51,0x008c84421da5527f462886cec43d2717b686a7e4,1,5,noun12.eth
1392,51,0xb9d7a0daa17c1ffe90c27b0fe3b38ff07edc9937,1,0,
406,51,0x3f58588b59da010031dd8a355dcd7de229663ebf,1,1,deez-nuts.eth
1492,51,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,1,7,nouncil.eth
1179,51,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1,noun40.eth
990,51,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1,apenoun.eth
445,51,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,1,6,
639,51,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,10,beautifulnfts.eth
722,51,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
76,51,0x01db485f57dc000e761b85641f78c9d212a2eeab,1,1,
339,51,0x353224270c2c9a7ecce7d8dba98a61587da6f50a,1,1,toastee.eth
909,51,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,1,7,hot.4156.eth
446,52,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,1,6,
723,52,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,0,1,skilift.eth
1180,52,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1,noun40.eth
1702,52,0xe8d24be3abf6eb27b800f752a969d3c1e84fd401,1,1,budlight.beer.eth
407,52,0x3f58588b59da010031dd8a355dcd7de229663ebf,1,1,deez-nuts.eth
1493,52,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,1,7,nouncil.eth
910,52,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,0,7,hot.4156.eth
991,52,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,2,1,apenoun.eth
218,52,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,2,25,nounders.eth
29,52,0x008c84421da5527f462886cec43d2717b686a7e4,1,5,noun12.eth
1227,52,0xa5960ad956acbb8addebdc29e5bee014f201d8bd,1,1,
298,52,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,0,1,
127,52,0x17beaa158e68ff9225b4c85151831c7a0d8f258d,1,1,orcanoun.eth
379,52,0x387a161c6b25aa854100abaed39274e51aaffffd,1,1,0xigami.eth
340,52,0x353224270c2c9a7ecce7d8dba98a61587da6f50a,1,1,toastee.eth
101,52,0x1254958bd5073c6b238e516298f0c48f6f60a78e,1,1,
1837,52,0xf86a6fa100f50e9e715b57d176214c93e6d6bcea,2,1,
681,52,0x6d40c2da94c6522e361904383c37c605f39b8e73,1,5,vault.beautifulnfts.eth
640,52,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,10,beautifulnfts.eth
599,52,0x6924686b3dcd04ae8ef91a3feccc262d020f519d,1,1,itzler.eth
1393,52,0xb9d7a0daa17c1ffe90c27b0fe3b38ff07edc9937,2,0,
682,53,0x6d40c2da94c6522e361904383c37c605f39b8e73,1,5,vault.beautifulnfts.eth
447,53,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,1,6,
1809,53,0xf6c625851d48fe26b50d96b821a87efc7e35c222,1,1,1fortytwo.eth
1494,53,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,1,7,nouncil.eth
911,53,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,1,7,hot.4156.eth
77,53,0x01db485f57dc000e761b85641f78c9d212a2eeab,1,1,
1557,53,0xceb78abfad166c11e350156fd671b385265a6c87,1,1,gabrielayuso.eth
341,53,0x353224270c2c9a7ecce7d8dba98a61587da6f50a,1,1,toastee.eth
1144,53,0xa4e232fceedb3f43c8e707f8cf20b6bcf30f10e1,1,2,blequity.eth
408,53,0x3f58588b59da010031dd8a355dcd7de229663ebf,1,1,deez-nuts.eth
164,53,0x1e32a859d69dde58d03820f8f138c99b688d132f,1,1,straybits.eth
1181,53,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1,noun40.eth
157,53,0x1977c4b06a76c160eff920c67fbc0635124364c8,1,1,nounrumi.eth
600,53,0x6924686b3dcd04ae8ef91a3feccc262d020f519d,1,1,itzler.eth
641,53,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,10,beautifulnfts.eth
219,53,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,25,nounders.eth
1880,53,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,1,1,brennen.eth
1394,53,0xb9d7a0daa17c1ffe90c27b0fe3b38ff07edc9937,2,0,
1703,53,0xe8d24be3abf6eb27b800f752a969d3c1e84fd401,1,1,budlight.beer.eth
380,53,0x387a161c6b25aa854100abaed39274e51aaffffd,1,1,0xigami.eth
1838,53,0xf86a6fa100f50e9e715b57d176214c93e6d6bcea,2,1,
872,53,0x8323f1c687f7e2296ec71ee3549a7430ea7ec730,1,1,vault.goldy.eth
299,54,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,1,1,
539,54,0x5ca6a2e5f53a48616d4ead87ff6034fc032d4722,1,1,honkdiddly.eth
992,54,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1,apenoun.eth
683,54,0x6d40c2da94c6522e361904383c37c605f39b8e73,1,5,vault.beautifulnfts.eth
1810,54,0xf6c625851d48fe26b50d96b821a87efc7e35c222,2,1,1fortytwo.eth
588,54,0x64e9cd118aa8d45c20efeeefd68679372f5e48dc,1,1,jxn.eth
642,54,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,10,beautifulnfts.eth
448,54,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,1,6,
1881,54,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,2,2,brennen.eth
1182,54,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1,noun40.eth
342,54,0x353224270c2c9a7ecce7d8dba98a61587da6f50a,1,1,toastee.eth
30,54,0x008c84421da5527f462886cec43d2717b686a7e4,1,5,noun12.eth
1495,54,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,1,7,nouncil.eth
1839,54,0xf86a6fa100f50e9e715b57d176214c93e6d6bcea,2,1,
1145,54,0xa4e232fceedb3f43c8e707f8cf20b6bcf30f10e1,1,2,blequity.eth
1183,55,0xa555d1ee16780b2d414ed97f4f169c0740099615,0,1,noun40.eth
449,55,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,0,6,
643,55,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,0,10,beautifulnfts.eth
269,55,0x2c6941d2174212656a512c7ab9e86e16ceaa6359,0,1,
343,55,0x353224270c2c9a7ecce7d8dba98a61587da6f50a,2,1,toastee.eth
1840,55,0xf86a6fa100f50e9e715b57d176214c93e6d6bcea,2,1,
1882,55,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,0,2,brennen.eth
409,55,0x3f58588b59da010031dd8a355dcd7de229663ebf,1,1,deez-nuts.eth
684,55,0x6d40c2da94c6522e361904383c37c605f39b8e73,0,5,vault.beautifulnfts.eth
1146,55,0xa4e232fceedb3f43c8e707f8cf20b6bcf30f10e1,0,2,blequity.eth
300,55,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,0,1,
1496,55,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,0,7,nouncil.eth
993,55,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,0,1,apenoun.eth
31,55,0x008c84421da5527f462886cec43d2717b686a7e4,0,5,noun12.eth
381,56,0x387a161c6b25aa854100abaed39274e51aaffffd,1,1,0xigami.eth
32,56,0x008c84421da5527f462886cec43d2717b686a7e4,1,5,noun12.eth
1841,56,0xf86a6fa100f50e9e715b57d176214c93e6d6bcea,2,1,
1883,56,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,1,2,brennen.eth
912,56,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,1,7,hot.4156.eth
344,56,0x353224270c2c9a7ecce7d8dba98a61587da6f50a,1,1,toastee.eth
1184,56,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1,noun40.eth
450,56,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,1,6,
1497,56,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,1,7,nouncil.eth
873,56,0x8323f1c687f7e2296ec71ee3549a7430ea7ec730,1,1,vault.goldy.eth
540,56,0x5ca6a2e5f53a48616d4ead87ff6034fc032d4722,1,1,honkdiddly.eth
301,56,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,2,1,
1412,56,0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,1,6,joshuafisher.eth
1704,56,0xe8d24be3abf6eb27b800f752a969d3c1e84fd401,0,1,budlight.beer.eth
994,56,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1,apenoun.eth
1705,57,0xe8d24be3abf6eb27b800f752a969d3c1e84fd401,0,1,budlight.beer.eth
451,57,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,2,7,
913,57,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,1,7,hot.4156.eth
33,57,0x008c84421da5527f462886cec43d2717b686a7e4,2,5,noun12.eth
382,57,0x387a161c6b25aa854100abaed39274e51aaffffd,1,1,0xigami.eth
1624,57,0xd44e9b676e74ae45c0a39150be771eb189bb2337,1,2,max-power-motors.eth
1842,57,0xf86a6fa100f50e9e715b57d176214c93e6d6bcea,2,1,
644,57,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,9,beautifulnfts.eth
1185,57,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1,noun40.eth
220,57,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,26,nounders.eth
302,57,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,2,1,
995,57,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,2,1,apenoun.eth
1498,57,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,0,7,nouncil.eth
1884,57,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,1,1,brennen.eth
541,57,0x5ca6a2e5f53a48616d4ead87ff6034fc032d4722,1,1,honkdiddly.eth
724,57,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,2,1,skilift.eth
645,58,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,9,beautifulnfts.eth
1706,58,0xe8d24be3abf6eb27b800f752a969d3c1e84fd401,1,1,budlight.beer.eth
996,58,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1,apenoun.eth
1885,58,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,1,1,brennen.eth
34,58,0x008c84421da5527f462886cec43d2717b686a7e4,1,5,noun12.eth
1499,58,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,1,7,nouncil.eth
1186,58,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1,noun40.eth
303,58,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,1,1,
914,58,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,1,7,hot.4156.eth
874,58,0x8323f1c687f7e2296ec71ee3549a7430ea7ec730,1,1,vault.goldy.eth
1843,58,0xf86a6fa100f50e9e715b57d176214c93e6d6bcea,2,1,
452,58,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,0,11,
221,58,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,26,nounders.eth
453,59,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,0,11,
1844,59,0xf86a6fa100f50e9e715b57d176214c93e6d6bcea,2,1,
1187,59,0xa555d1ee16780b2d414ed97f4f169c0740099615,0,1,noun40.eth
35,59,0x008c84421da5527f462886cec43d2717b686a7e4,0,5,noun12.eth
915,59,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,0,7,hot.4156.eth
222,59,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,0,26,nounders.eth
542,59,0x5ca6a2e5f53a48616d4ead87ff6034fc032d4722,0,1,honkdiddly.eth
646,59,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,0,9,beautifulnfts.eth
962,59,0x8e71c9644898665a91e4db3dee8bdde97b3c71bc,1,3,
304,59,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,0,1,
1886,59,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,0,1,brennen.eth
647,60,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,8,beautifulnfts.eth
685,60,0x6d40c2da94c6522e361904383c37c605f39b8e73,1,6,vault.beautifulnfts.eth
1308,60,0xaca3b4110403f3c4dacb35a7b3aa0a84efb6a3e9,1,1,noun109.eth
410,60,0x3f58588b59da010031dd8a355dcd7de229663ebf,1,1,deez-nuts.eth
1413,60,0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,2,6,joshuafisher.eth
1500,60,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,2,7,nouncil.eth
305,60,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,1,1,
1188,60,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1,noun40.eth
1707,60,0xe8d24be3abf6eb27b800f752a969d3c1e84fd401,1,1,budlight.beer.eth
1845,60,0xf86a6fa100f50e9e715b57d176214c93e6d6bcea,2,1,
1395,60,0xb9d7a0daa17c1ffe90c27b0fe3b38ff07edc9937,1,0,
543,60,0x5ca6a2e5f53a48616d4ead87ff6034fc032d4722,1,1,honkdiddly.eth
1887,60,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,1,1,brennen.eth
223,60,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,25,nounders.eth
36,60,0x008c84421da5527f462886cec43d2717b686a7e4,1,5,noun12.eth
383,61,0x387a161c6b25aa854100abaed39274e51aaffffd,1,1,0xigami.eth
1309,61,0xaca3b4110403f3c4dacb35a7b3aa0a84efb6a3e9,1,1,noun109.eth
1888,61,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,1,1,brennen.eth
224,61,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,25,nounders.eth
1811,61,0xf6c625851d48fe26b50d96b821a87efc7e35c222,1,1,1fortytwo.eth
997,61,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1,apenoun.eth
360,61,0x3612b2e93b49f6c797066ca8c38b7f522b32c7cb,1,1,rudya.eth
1189,61,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1,noun40.eth
1147,61,0xa4e232fceedb3f43c8e707f8cf20b6bcf30f10e1,1,2,blequity.eth
1501,61,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,1,7,nouncil.eth
139,61,0x17cd072cbd45031efc21da538c783e0ed3b25dcc,1,1,jacob.eth
454,61,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,1,14,
1753,61,0xf05a0497994a33f18aa378630bc674efc77ad557,1,1,nounsfes.eth
345,61,0x353224270c2c9a7ecce7d8dba98a61587da6f50a,1,1,toastee.eth
648,61,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,8,beautifulnfts.eth
686,61,0x6d40c2da94c6522e361904383c37c605f39b8e73,1,6,vault.beautifulnfts.eth
875,61,0x8323f1c687f7e2296ec71ee3549a7430ea7ec730,1,1,vault.goldy.eth
1414,61,0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,1,6,joshuafisher.eth
805,61,0x75ee6eb3d8dacf41ee2e5307090b197d3e1cca6e,1,2,noun22.eth
725,61,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
1558,61,0xceb78abfad166c11e350156fd671b385265a6c87,1,1,gabrielayuso.eth
544,61,0x5ca6a2e5f53a48616d4ead87ff6034fc032d4722,1,1,honkdiddly.eth
37,61,0x008c84421da5527f462886cec43d2717b686a7e4,1,5,noun12.eth
306,61,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,1,1,
1708,61,0xe8d24be3abf6eb27b800f752a969d3c1e84fd401,1,1,budlight.beer.eth
1846,61,0xf86a6fa100f50e9e715b57d176214c93e6d6bcea,1,1,
876,62,0x8323f1c687f7e2296ec71ee3549a7430ea7ec730,1,1,vault.goldy.eth
649,62,0x696ed7b26f4b019ceec78dc8b9140ad64a6f354b,1,8,beautifulnfts.eth
1847,62,0xf86a6fa100f50e9e715b57d176214c93e6d6bcea,1,1,
545,62,0x5ca6a2e5f53a48616d4ead87ff6034fc032d4722,1,1,honkdiddly.eth
38,62,0x008c84421da5527f462886cec43d2717b686a7e4,1,5,noun12.eth
726,62,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
1559,62,0xceb78abfad166c11e350156fd671b385265a6c87,1,1,gabrielayuso.eth
1190,62,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1,noun40.eth
1812,62,0xf6c625851d48fe26b50d96b821a87efc7e35c222,1,1,1fortytwo.eth
1415,62,0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,1,6,joshuafisher.eth
384,62,0x387a161c6b25aa854100abaed39274e51aaffffd,1,1,0xigami.eth
1502,62,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,1,7,nouncil.eth
1754,62,0xf05a0497994a33f18aa378630bc674efc77ad557,1,1,nounsfes.eth
687,62,0x6d40c2da94c6522e361904383c37c605f39b8e73,1,6,vault.beautifulnfts.eth
1889,62,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,1,1,brennen.eth
1709,62,0xe8d24be3abf6eb27b800f752a969d3c1e84fd401,1,1,budlight.beer.eth
225,62,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,25,nounders.eth
1310,62,0xaca3b4110403f3c4dacb35a7b3aa0a84efb6a3e9,1,1,noun109.eth
307,62,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,1,1,
346,62,0x353224270c2c9a7ecce7d8dba98a61587da6f50a,1,1,toastee.eth
226,63,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,26,nounders.eth
1416,63,0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,1,6,joshuafisher.eth
1813,63,0xf6c625851d48fe26b50d96b821a87efc7e35c222,1,1,1fortytwo.eth
1503,63,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,1,5,nouncil.eth
1375,63,0xb47a70df538b9a3b591bc5d75da66a04c879b291,1,1,niftynaut.eth
877,63,0x8323f1c687f7e2296ec71ee3549a7430ea7ec730,1,1,vault.goldy.eth
1890,63,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,1,1,brennen.eth
455,63,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,1,15,
1848,63,0xf86a6fa100f50e9e715b57d176214c93e6d6bcea,1,1,
1191,63,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1,noun40.eth
1710,63,0xe8d24be3abf6eb27b800f752a969d3c1e84fd401,0,1,budlight.beer.eth
39,63,0x008c84421da5527f462886cec43d2717b686a7e4,1,5,noun12.eth
1148,63,0xa4e232fceedb3f43c8e707f8cf20b6bcf30f10e1,1,2,blequity.eth
385,63,0x387a161c6b25aa854100abaed39274e51aaffffd,1,1,0xigami.eth
727,63,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
308,63,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,2,1,
998,63,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1,apenoun.eth
1504,64,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,1,6,nouncil.eth
728,64,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
456,64,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,1,16,
1376,64,0xb47a70df538b9a3b591bc5d75da66a04c879b291,1,1,niftynaut.eth
309,64,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,1,1,
1891,64,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,1,1,brennen.eth
40,64,0x008c84421da5527f462886cec43d2717b686a7e4,1,5,noun12.eth
1849,64,0xf86a6fa100f50e9e715b57d176214c93e6d6bcea,1,1,
546,64,0x5ca6a2e5f53a48616d4ead87ff6034fc032d4722,0,1,honkdiddly.eth
1755,64,0xf05a0497994a33f18aa378630bc674efc77ad557,1,1,nounsfes.eth
128,64,0x17beaa158e68ff9225b4c85151831c7a0d8f258d,1,1,orcanoun.eth
999,64,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1,apenoun.eth
428,64,0x44736f68f0a7a3b2244750997ac073a6a036e3e8,1,1,
1192,64,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1,noun40.eth
1711,64,0xe8d24be3abf6eb27b800f752a969d3c1e84fd401,1,1,budlight.beer.eth
227,64,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,26,nounders.eth
1417,64,0xbd7dbab9aeb52d6c8d0e80fcebde3af4cc86204a,1,6,joshuafisher.eth
1149,64,0xa4e232fceedb3f43c8e707f8cf20b6bcf30f10e1,1,2,blequity.eth
386,64,0x387a161c6b25aa854100abaed39274e51aaffffd,1,1,0xigami.eth
229,65,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,26,nounders.eth
916,65,0x83fcfe8ba2fece9578f0bbafed4ebf5e915045b9,1,7,hot.4156.eth
42,65,0x008c84421da5527f462886cec43d2717b686a7e4,1,5,noun12.eth
847,65,0x7fa020f063b3a06153ed755cee5923039efb86a3,1,1,
1150,65,0xa4e232fceedb3f43c8e707f8cf20b6bcf30f10e1,1,2,blequity.eth
1377,65,0xb47a70df538b9a3b591bc5d75da66a04c879b291,1,1,niftynaut.eth
1118,65,0xa387c87102fc0b51939d0cf9a86f7edd05291d5c,1,1,noun51.eth
547,65,0x5ca6a2e5f53a48616d4ead87ff6034fc032d4722,0,1,honkdiddly.eth
1712,65,0xe8d24be3abf6eb27b800f752a969d3c1e84fd401,1,1,budlight.beer.eth
1892,65,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,0,1,brennen.eth
1000,65,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1,apenoun.eth
1850,65,0xf86a6fa100f50e9e715b57d176214c93e6d6bcea,2,1,
457,65,0x4754b7e3dede42d71d6c92978f25f306176ec7e9,1,16,
1193,65,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1,noun40.eth
140,65,0x17cd072cbd45031efc21da538c783e0ed3b25dcc,1,1,jacob.eth
1756,65,0xf05a0497994a33f18aa378630bc674efc77ad557,1,1,nounsfes.eth
387,65,0x387a161c6b25aa854100abaed39274e51aaffffd,1,1,0xigami.eth
310,65,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,1,1,
1505,65,0xcc2688350d29623e2a0844cc8885f9050f0f6ed5,1,6,nouncil.eth
1585,65,0xd1295fcbaf56bf1a6dff3e1df7e437f987f6feca,1,1,jckbtchr.eth
878,67,0x8323f1c687f7e2296ec71ee3549a7430ea7ec730,1,1,vault.goldy.eth
1851,67,0xf86a6fa100f50e9e715b57d176214c93e6d6bcea,1,1,
1814,67,0xf6c625851d48fe26b50d96b821a87efc7e35c222,1,1,1fortytwo.eth
1713,67,0xe8d24be3abf6eb27b800f752a969d3c1e84fd401,0,1,budlight.beer.eth
1378,67,0xb47a70df538b9a3b591bc5d75da66a04c879b291,1,1,niftynaut.eth
1757,67,0xf05a0497994a33f18aa378630bc674efc77ad557,1,1,nounsfes.eth
1001,67,0x91dccaa260cc4616e1a6e6b693db7207c5e42937,1,1,apenoun.eth
729,67,0x6f9e3976fa3b5b22761fe5d635e1f0d9d9aeb85d,1,1,skilift.eth
1194,67,0xa555d1ee16780b2d414ed97f4f169c0740099615,1,1,noun40.eth
688,67,0x6d40c2da94c6522e361904383c37c605f39b8e73,1,7,vault.beautifulnfts.eth
364,67,0x36a5bc205df1ed65c86301022cfc343a6ce546ff,1,1,beautyandthepunk.eth
548,67,0x5ca6a2e5f53a48616d4ead87ff6034fc032d4722,1,1,honkdiddly.eth
230,67,0x2573c60a6d127755aa2dc85e342f7da2378a0cc5,1,26,nounders.eth
1893,67,0xf8a065f287d91d77cd626af38ffa220d9b552a2b,1,1,brennen.eth
311,67,0x32d1a53f6709a03f4b6cf4cb0501204ba188d4f5,1,1,
129,67,0x17beaa158e68ff9225b4c85151831c7a0d8f258d,1,1,orcanoun.eth
