,proposal,voter,support,single_vote,name
1612,105,0x7496166dc66d6f64d3c0969a649be234c3c1af87,1,0.0,bigxifeng.eth
545,105,0x2900a1701bc7398a4203cc4f331138b75ce86c5d,1,0.2,
986,105,0x45bec3a7f0b2c7fbccf72c4e223b761352ba25b8,1,0.1,fengchuiyixiu.eth
89,105,0x06fb028ba0cb89f9b9049a066e784fd3b8662030,1,0.2,h13ua.eth
87,105,0x06d025ea6754da7af4ddcf51cc860b8f6293e88f,1,0.1,
644,105,0x2e73f6630520a86623d2cc54a7c659827622f3a5,1,0.1,
544,105,0x289d1955e6bacd8ad7dd8db6e3dfe162c1622f84,1,0.0,
655,105,0x2ffb3b4323959288063e5288d99980a4c7d4f25f,1,0.1,
2181,105,0x91400be76b7171cf932ae252390d2b60e2c73013,1,30.0,pyggie.eth
667,105,0x3066856ed81b4f9c9c83f756c5a28c76bd8ef4a3,1,0.015,38816.eth
2184,105,0x916b7b7181d8115fa66c5cbf4d73b2ba7fca44c2,1,0.1,
670,105,0x30a56ab7aa837cc4c33944ea0bd155d45b332c23,1,0.11,
991,105,0x45ed9ba34166d3ff6834f0a2709d034eb9320450,1,0.04,
674,105,0x3155974c04340f8dd1a81ad8101e85cfdcb975d8,1,0.0,
2192,105,0x9212e74fb08d5e02d1f9ada1b65981f184b7157b,1,0.005,wjgzhz.eth
677,105,0x32066c4ae40983d9d18b211fde0fee01ceaff6b5,1,0.26,hhh17.eth
2195,105,0x922f9785cb22e37a75b09cbd6bf3b15559209047,1,0.1,
681,105,0x3216144140da978122d8876450c3257bea45f3c6,1,0.1,zhutourou.eth
682,105,0x3266424c9bee709ef24965b0ddfdc504cb382a2a,1,0.25,ariababy.eth
2201,105,0x92eebad529815f83348a1cbfd21bba700d8647e2,1,0.1,
81,105,0x068f389a4099fe892c252349a18fb79110ea0d7c,1,0.1,rabbitbaby.eth
2208,105,0x93edd247a2e4cbd000708b04925569a341a34524,1,0.2,
693,105,0x3327da45e4be37e57101f3a327cd166a335c3142,1,0.1,
2211,105,0x9436dbf17ec89b0fe30f1030c6f4c55cf49cb536,1,0.0,
2189,105,0x91f7c7dc5a44276482c102178fe1d620b397c276,1,0.2,feivv.eth
700,105,0x335d2d954cec61cb4673780300d890340a29dd99,1,0.2,fengcc.eth
2155,105,0x910c60c049d833a7fd2f5bda310bbea1c5fa3598,1,0.3961428770427424,nftnet.eth
122,105,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,1,49999.99999999999,upennblockchain.eth
1054,105,0x4d246e41d7131ff60cd533c13bd2aafce7ab1265,1,0.2,lijia.eth
1049,105,0x4c8067db4933e00e9b7638d3d66d2b58181887c1,1,0.01,0xftm.eth
1048,105,0x4c73535655072ee70bb321d22cea67e36d947a29,1,0.01,0x1840.eth
2101,105,0x8d6d5519a1f759d94e4ca2caf572028e55edfcbc,1,0.01,
2103,105,0x8dbbfdce816e079c9ff0ef901cc77050c17dd281,1,0.01,
1045,105,0x4c400139e281b9a917ee23cb5391e78aa9d0a8dd,1,0.01,
1043,105,0x4c078cb14b2d321231a90089195317968957896d,1,0.075,wujingyu.eth
2108,105,0x8e4583929f162a77329240cd1a17ab4d9d18e043,1,0.0,
1038,105,0x4bd77e5637212bc070b6c1382b3bf40bc1a7de18,1,0.1,yjsoly.eth
1037,105,0x4baea2789934a5faedbac7f78d31a4674b06426d,1,0.1,alwayswithme.eth
636,105,0x2d564fb4dfc50f300fcadb6b2cdf14bd2de1bed8,1,0.01,
2115,105,0x8e90b127617675af12df051caa6435e40a9ade9b,1,0.0,
2122,105,0x8f547de1cd8324a6a2d2acca212775b22ac46afb,0,0.1,ggbond.eth
1030,105,0x4aade9ef175a61e008473ee8965eb6754f41c213,1,0.01579047170821742,tommydume.eth
2123,105,0x8f5ee64714ed137e7990457e8457c7b1ee6900de,1,0.1,
1028,105,0x4a1d9e3b1a543601a7550d9490cb41936265f715,1,0.01,999999999eth.eth
1024,105,0x49b3d93d811d33798401be37677e523bdbbe1708,1,0.01,19819.eth
2128,105,0x8fa3232ff0a45de66f1810096189a0f6f4ea8724,1,0.5049926321404634,qgstudio.eth
1018,105,0x48444b7432799c05eb2a9b293101591ba476848a,1,0.1,
1016,105,0x481bb04f60dd1f7d6ec0a3611ed8023e618697cb,1,0.01,xinchen.eth
2143,105,0x8fd882824d5520500a8f615117e9516213d00d6d,1,0.01,
2149,105,0x908042de37497284a26cb6e89c0ddbd820d22647,1,0.01,
2118,105,0x8ebc08c08b79c7ee7de645fde878d0dbcdbf93ae,1,0.075,jianliwu.eth
1067,105,0x4d477f1aabcfc2fc3fc9b802e861c013e0123ad9,1,0.17453991072605818,0x00eth.eth
2231,105,0x9622d9a65e80f48f7d93cb8d41d1a3626cb0949e,1,0.0,
2236,105,0x972a8b7d891b88220780421fe4d11f174354ceed,1,0.0,kongdata.eth
737,105,0x37335c7911924909e2c542282be3474b7f6a70db,1,0.1,
738,105,0x373be74324aff93be17fce300173aaebb999e7ba,1,0.066,ebacba.eth
12,105,0x00ee80c322d6e956d2629a73223605bbda946f2d,1,0.02953194,bigplayer.eth
803,105,0x3d93b4e055252526dba09f9cbb198e7be7f43031,1,0.11,
744,105,0x3891e54bb321a2889c6fbfd8efaf5d536627550c,1,0.0,
798,105,0x3d8a6990a98910fe87d007c78a1d632b91dc7ca9,1,0.0,0x以太.eth
797,105,0x3d8983f01b2088f05497079cd0edda9760eeadb6,1,0.1,0x999orange.eth
2352,105,0x9c32443ec5b3c3604e2d29ad1d41f8d3a859f278,1,0.01,lihuo.eth
2355,105,0x9c72c98535224c3c045a3d27ff981ed5a1d64d6e,1,0.2,xiangmm.eth
2363,105,0x9d5f104fab045ad505b9ec2cff2c4c8183505aaf,1,0.01,
816,105,0x3ecfba75d5a113241ec899888319a9e1e456ee9a,1,0.01424296,0xblueeye.eth
784,105,0x3cbf036d6c709fd723d3bcc0b4123c603260fdde,1,0.00222,nakoruru.eth
779,105,0x3c413bf403d3fbae8e36e17674a709e195aace33,1,0.0,
2365,105,0x9d75b8717aa34258dea1afd74306cb41e30f7b3f,1,0.2,seven77.eth
777,105,0x3c0def24bf7acd8443f07933b5fd1029c79c6892,1,0.0,
768,105,0x3b59e42d9f33906ff58813f9bb8be58b185d22f2,1,0.05,chanelpurse.eth
765,105,0x3b5362ceb3c417148bbec31c7927c65ff7987326,1,0.01,52760.eth
749,105,0x397ac9aa39e3b76e3a10de427a79131524e6339e,1,0.01746658,
2378,105,0x9ea2d14f2d7b6725176d150b12bfad7694ce0ebe,1,0.01,
2382,105,0x9f1b2a231dad10d4bb099f19c1bc1152baa2c494,1,0.01,
756,105,0x3aab9b3145df48a22ae337d50d1d66a3b2a3bda0,1,0.075,0xmct.eth
2384,105,0x9fa7d42ef9eb89ef6fabdde88207fbe6afa70626,1,0.0,
782,105,0x3c807af9ab4b6be4b0740bfe464dc0df2a8e519b,1,0.06,
2235,105,0x970b5051dc71f30fd66c797e33861778a58e31f9,1,0.1,yuanlianshui.eth
28,105,0x03154b9e76b3e6eb27357ccfd638f9ac9085e8b3,1,0.01,848eth.eth
32,105,0x038584760d78f85412a5738bd014c8e0356b2aaa,1,0.1,aoligei11.eth
2249,105,0x9830037d21c8651ed1958ee414f42ea0a6a50475,1,0.06,
2251,105,0x986a8b2b4d9fdd8dd6431c08a7f2e892aeda1839,1,0.01,
80,105,0x068db2a4655158bc61e6147c0015bd2c63b4cf08,1,0.01,868eth.eth
723,105,0x351e826c4d9f0d65bda605c0bec56ba33a388b8d,1,0.1,
890,105,0x438316a6367178f64769a570a968a83264747b19,1,0.01,
888,105,0x4361b66fa886c89c2778f5cdcfa36582c1c2631c,1,0.0,17000.eth
76,105,0x064a768bb4e79f22ba0dcb3c5d2421ae32d51003,1,0.05,518618.eth
75,105,0x062f0b4babbf86e636809ccb5e1d02b8e45d8491,1,0.0,
878,105,0x42a01ba13f8f7fc3999fec82cccd1f7459800487,1,0.2,airtrack.eth
67,105,0x0586fcc2d0d400596ff326f30debaa3a79e33c25,1,0.0,oiiio.eth
29,105,0x031d2da6a39dfe83c314df7c2e7a74bfad01773b,1,0.011,shanshan33.eth
65,105,0x0586cc847c82397c443992facdc8cae0dba46956,1,0.01,818eth.eth
58,105,0x0516cf37b67235e07af38ad8e388d0e68089b0f2,1,0.0,soseth.eth
864,105,0x413fd6b18910e516da68d3292ab9b2dd3a87971d,1,0.01,808eth.eth
56,105,0x04e96cdcfbcce8c972c5f976117784933e0cc6af,1,0.01248477,botao.eth
859,105,0x4135a11e63897f20483040b897dc99555d418f3a,1,0.0,
857,105,0x410a0887cc91ccf1e8db56422b9a5d8b078c2200,1,0.1,bitcoinorange.eth
848,105,0x40cf224a5e91949bd2ba4276d046c4680c8d646c,1,0.2,22fengh.eth
2313,105,0x9af46bec9987a7f71a60e53f846747e7ab522d8d,1,0.01,0x461.eth
840,105,0x40cb0b19d71eda986c275c85a6e5b26b6ac7e2e4,1,0.14956202438377572,idhash.eth
2314,105,0x9b13ebdaf067738c6b2476354efb2cfe12d74f51,1,0.015,30987.eth
50,105,0x046a65107b7f4ca5ba7742b928303c0f0917d843,1,0.2,
870,105,0x4254c53fc3b3b38df025ea30bcae410e11bb95b6,1,0.275,ermao.eth
1071,105,0x4dbfce0d1e297524631b6a26852572380cd56aad,1,0.01,0x1216.eth
649,105,0x2fb71276c182cd72b58a9372b89cd190f672dffb,1,0.1,
570,105,0x2a31e4ec1920790c085ad61ead6d8bf6867df108,1,0.1,
1156,105,0x52d19146f9e834cd5ddecf2b96bdb29a338f1461,1,0.0,
1167,105,0x535b3ddd9939056cb6d74d1253ae1a4adf5d723a,1,49999.99999999999,
2003,105,0x896b23087c521916a208c7a48606c59e0694db6f,1,0.11,
170,105,0x0b3240851e92ffc80e837f53aa7560cbe1290f57,1,0.01,0x0461.eth
1096,105,0x506ade0a94949db63047346d3796a01c09384198,1,0.075,wujianli.eth
144,105,0x083ba491dabb3827f2cfb1e902508dd1ea5d61d3,1,0.01,
185,105,0x0da1d27ab726669ed32ff3963cd9167ffaa04742,1,0.01,0xygg.eth
2031,105,0x8bace51e4c478aeff8fb72ad323a79755f27aefa,1,0.0,
2013,105,0x8a7f59a08affa649b4fe8ef3da6b192f673e7b1f,1,0.0,
2039,105,0x8c69f8d2f360d0bd12cb73b92e90a380e32987bb,1,1.004999876247371,supernate.eth
2008,105,0x89ec3894e7832541eb1730263ea3532c0ee6bb67,1,0.25,mia888.eth
1122,105,0x522922a4b84ebbdb4763e4a26e9aabaaa5f98087,1,0.01,
1100,105,0x50bbffa58d45fa3050c729edb2b8ef74bc49f0f6,1,0.0,
1102,105,0x50c2b9c3acda872dd71d88aa2c198aed0b788e5b,1,0.2,coolcatscontract.eth
1073,105,0x4dc23e91fcd7693551f99642bc1e0ed4664fbddd,1,0.2,h14hh.eth
148,105,0x089dca5f159e492b70660f8d95e9698a09d38a0b,1,0.1,
1159,105,0x534e91118bfafd141848cb971f80b7e7a3320799,1,0.200011,happytt.eth
141,105,0x080a75c96bf646cd9f78aaf8c9869a510e9c68bb,1,0.2,shenyez.eth
169,105,0x0af34b996d21c2e6455c8896a7a6674f6c233bc1,0,0.1,bestdooo.eth
1182,105,0x542def0bd5c808ddf56ebd35e84a4b1650518a14,1,0.2,gedada.eth
157,105,0x0a030ed2b5b7bc9fe8676e1be40cc228e66b3b55,1,0.03,
548,105,0x2917634fd7319c38d377fff1d9ccac4505921339,1,0.0,haitangkeji.eth
616,105,0x2c0badc1679fb7666e4705ef3c0084654bc81673,1,0.18772756,forlove.eth
604,105,0x2b384212edc04ae8bb41738d05ba20e33277bf33,1,20663.830056495462,arr00.eth
552,105,0x2932f6f3e0b803764a5db5c75eed3fa5ab0de2cf,1,0.25,
554,105,0x294388d7f62065784666f797ca6919a4b8cef4ab,1,0.15,jigou.eth
1113,105,0x51b05c06e1079babb010c3db487634089045389a,1,0.0,199229.eth
1080,105,0x4e5e9b83860e094a141af2246b5543f62b2cf0fb,1,0.0,
1999,105,0x892106dd258540d7eb82d0b634e421e4d0ea1e19,1,0.2,sky777.eth
1107,105,0x50f7c1a1db6ac509d4a9e684617a191f3b400c04,1,0.011,🔥0420.eth
567,105,0x2a2c64a7f3357231acc1ca5cb9b59d67215a8ad3,1,0.01,
2028,105,0x8b918c0abd57888e1e5e7862b20cb6aeaddf54e2,1,0.01,0x0948.eth
167,105,0x0a66f9082e72bd32139455066206bb29fe48c8b3,1,0.01,
613,105,0x2bc05ae76e47849692b6ba5fc39e7bf07d6dc750,1,0.0,banano.eth
1147,105,0x529408a6962bae6ca5328874d633738116b89b05,1,0.12463677772984492,dennisgan.eth
402,106,0x1ba1ff69f03d38af7ef40e3afdc53ad073eb4642,1,0.2,yefeng.eth
123,106,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,1,49999.99999999999,upennblockchain.eth
1495,106,0x686ddcf9b7e2d6660ee4cf02757588245a4cb3e1,1,0.01,520123.eth
889,106,0x4361b66fa886c89c2778f5cdcfa36582c1c2631c,1,0.0,17000.eth
2237,106,0x972a8b7d891b88220780421fe4d11f174354ceed,1,0.0,kongdata.eth
1938,106,0x885ea391039e0fa3f6833a1f3b6d7433b5b69bb6,1,0.001406638019587899,blackhare.eth
1731,106,0x7c5c0816819e0bd13146f1e7747f4786a59100a7,1,0.2,cunshanghua.eth
1463,106,0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9,1,23.126,allthecolors.eth
1074,106,0x4dc23e91fcd7693551f99642bc1e0ed4664fbddd,1,0.2,h14hh.eth
1794,106,0x810d3aabbbf8cbcff5c256f2b0621c4941f8b139,1,1.15,malt001.eth
329,106,0x177821cbe97b3eb0a20de1fd534bc7160cbcd76e,1,0.22418596,yanxi.eth
458,106,0x1f63690d46ac591366508eb66ff585f6d0bfc42e,1,0.2,mmdsb.eth
657,106,0x300871c1c6024f8f9a7afe3bf22f3d538c8b96ae,1,0.0,zhupp.eth
1114,106,0x51b05c06e1079babb010c3db487634089045389a,1,0.0,199229.eth
955,106,0x45041ce9f1f3a8a3c434bb0aed242064e6023424,1,4.244645056554408,
2193,106,0x9212e74fb08d5e02d1f9ada1b65981f184b7157b,1,0.005,wjgzhz.eth
1925,106,0x8755f08374bb0bc598681c324913cbde3283ac18,1,0.12463549181638743,metagan.eth
90,106,0x06fb028ba0cb89f9b9049a066e784fd3b8662030,1,0.2,h13ua.eth
990,106,0x45c4937b83a4a9748fcc998e5e932c462e9dfd76,1,0.0,seven777.eth
1920,106,0x873006922e4a4140c9be3e19c5cbb293cfbb1571,1,1.0149964754696177,virtualfi.eth
2040,106,0x8c69f8d2f360d0bd12cb73b92e90a380e32987bb,1,1.004999876247371,supernate.eth
879,106,0x42a01ba13f8f7fc3999fec82cccd1f7459800487,1,0.2,airtrack.eth
2156,106,0x910c60c049d833a7fd2f5bda310bbea1c5fa3598,1,0.3961428770427424,nftnet.eth
1395,106,0x63693a8544523d23ae490d88e88baa404c867574,1,0.0,diskarma.eth
678,106,0x32066c4ae40983d9d18b211fde0fee01ceaff6b5,1,0.26,hhh17.eth
2202,106,0x9314a43eace623112ef70b411034f2b08840e112,1,0.0,ygmusic.eth
1363,106,0x611a6ed28cb59dee17df7b579bf3796b10e326a6,1,0.2,lovekiss.eth
1891,106,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,1,11.500471444371433,
1830,106,0x83f4ed64d635119edcb539f5de1bc192de3d934a,1,0.2,whitelife.eth
1227,106,0x54a37d93e57c5da659f508069cf65a381b61e189,1,87597.59823175988,
1341,106,0x5e392bf2355bb6e0f6c2a57f78b2486b64bf1d31,1,0.0,
1554,106,0x7005c3f79dc4ffcb50bbc5a9ec5fa599f795b527,1,0.2,makari.eth
1039,106,0x4bd77e5637212bc070b6c1382b3bf40bc1a7de18,1,0.1,yjsoly.eth
1168,106,0x535b3ddd9939056cb6d74d1253ae1a4adf5d723a,1,49999.99999999999,
2353,106,0x9c32443ec5b3c3604e2d29ad1d41f8d3a859f278,1,0.01,lihuo.eth
1676,106,0x7a3bdee62dd34fac317ae61cd8b3ba7c27ada145,1,0.0,reblt.eth
364,106,0x19abf35c71adf2a81933e81cd7662b6a1033b508,1,0.0,bendan.eth
1183,106,0x542def0bd5c808ddf56ebd35e84a4b1650518a14,1,0.2,gedada.eth
617,106,0x2c0badc1679fb7666e4705ef3c0084654bc81673,1,0.18772756,forlove.eth
2366,106,0x9d75b8717aa34258dea1afd74306cb41e30f7b3f,1,0.2,seven77.eth
1055,106,0x4d246e41d7131ff60cd533c13bd2aafce7ab1265,1,0.2,lijia.eth
205,106,0x0f7e46d4a4397d06d43567c9f161ec2bba57cf8e,1,0.2,shengg.eth
549,106,0x2917634fd7319c38d377fff1d9ccac4505921339,1,0.0,haitangkeji.eth
2385,106,0x9fa7d42ef9eb89ef6fabdde88207fbe6afa70626,1,0.0,
1086,106,0x4f27ee7ad5ef8d881f62511a36a245e99eaed800,1,0.0,willance.eth
817,106,0x3ecfba75d5a113241ec899888319a9e1e456ee9a,1,0.01424296,0xblueeye.eth
483,106,0x2145814e43a49844d7f03a4d00fc240c7c8e329b,1,0.0,qhsky.eth
1103,106,0x50c2b9c3acda872dd71d88aa2c198aed0b788e5b,1,0.2,coolcatscontract.eth
1833,106,0x843aa999827ae6d187f8a5b6ab4afb1b1597551d,1,0.02564986,nopro.eth
1017,106,0x481bb04f60dd1f7d6ec0a3611ed8023e618697cb,1,0.01,xinchen.eth
59,106,0x0516cf37b67235e07af38ad8e388d0e68089b0f2,1,0.0,soseth.eth
2182,106,0x91400be76b7171cf932ae252390d2b60e2c73013,1,30.0,pyggie.eth
849,106,0x40cf224a5e91949bd2ba4276d046c4680c8d646c,1,0.2,22fengh.eth
304,106,0x14fd9303bf2386b47c6ad72631fed472a43214c6,1,0.12961992186337834,idmeta.eth
1148,106,0x529408a6962bae6ca5328874d633738116b89b05,1,0.12463677772984492,dennisgan.eth
841,106,0x40cb0b19d71eda986c275c85a6e5b26b6ac7e2e4,1,0.14956202438377572,idhash.eth
1355,106,0x601091af1314491f4e3088f8f0fff80d31fb0e1e,1,1.0512455096008155,duration.eth
325,106,0x16d23a44b8d0bf07269e07e0bc52fda3afacada7,1,0.0,5000m.eth
1238,107,0x562bf1b67dc40d9b7c3ddd49e45ae58e61e1b76e,1,0.016,19931108.eth
559,107,0x29baeb01efbb06bc988093ffe1b5b231d2f70e20,1,0.25,rektpleb.eth
337,107,0x184f44a581a3fdf67e834cf2a0f193cbdd08a3b9,1,0.0699,binancecn.eth
825,107,0x40276ba5efdfbbf749557f6b2a094abd78197164,1,0.08,
1939,107,0x8864486c1be43143b2fb2992777ba0b85129f3e4,1,0.07627568286393209,163netease.eth
2229,107,0x961f4a36510cbb4ee58ee8feaf65dc7e36a8e892,1,0.2635013448658956,buildoooor.eth
956,107,0x45041ce9f1f3a8a3c434bb0aed242064e6023424,1,4.244645056554408,
871,107,0x4254c53fc3b3b38df025ea30bcae410e11bb95b6,1,0.275,ermao.eth
2272,107,0x9a3aa8a638f8e67ff73ce671ac49bc3d2eb69538,1,0.1137517,lightszwl.eth
1619,107,0x76363226b9e31b78c2077ecea78f440d81299f39,1,0.016,wangtianyao.eth
1533,107,0x6d29eb3fe1229dcccafe51a085234a0c76ef6c8e,1,2.0,yang-crypto.eth
1169,107,0x535b3ddd9939056cb6d74d1253ae1a4adf5d723a,1,49999.99999999999,
1993,107,0x88fb3d509fc49b515bfeb04e23f53ba339563981,1,105060.37583703389,
124,107,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,1,49999.99999999999,upennblockchain.eth
987,107,0x45bee058f59c3fc2311bff15c854f37170780ff5,1,0.1,suningyigou.eth
1892,107,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,1,11.500471444371433,
479,107,0x213dfb8fc15b935ab223a99bc1b9099e133f5b07,1,0.25,peperekt.eth
664,107,0x3053c11e2311ec24464751204a78a25844cca847,1,0.25,rekto.eth
1280,107,0x5a81868992ffcf4200a85972c60151690af39006,1,0.3596147975679065,完美的世界.eth
1068,107,0x4d477f1aabcfc2fc3fc9b802e861c013e0123ad9,1,0.17453991072605818,0x00eth.eth
2087,107,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,70014.38325483346,monetsupply.eth
286,107,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,1,49999.99999999999,
480,108,0x213dfb8fc15b935ab223a99bc1b9099e133f5b07,1,0.25,peperekt.eth
1823,108,0x83d2e472495f408bd0bc85702f4be5ef1acaee80,1,0.1,neteasy.eth
69,108,0x05a5787e3bd8478b9ba08a0ef2036296bc0edf87,1,0.05,xiangleek.eth
560,108,0x29baeb01efbb06bc988093ffe1b5b231d2f70e20,1,0.25,rektpleb.eth
2027,108,0x8b6d47e11ee7dad4bde2c45370a9404e153b3e70,1,0.06,
74,108,0x062cfd4c3e7eca748fd1d1e18bcf7561cad364c1,1,0.06,
505,108,0x243751cd1c2b91e784b9e656fc8cc977a91ab6f7,1,0.06,
872,108,0x4254c53fc3b3b38df025ea30bcae410e11bb95b6,1,0.275,ermao.eth
1289,108,0x5b31b0ee6cb1ddce48d1133641eee091c9da6154,1,0.06,
2273,108,0x9a3aa8a638f8e67ff73ce671ac49bc3d2eb69538,1,0.1137517,lightszwl.eth
2350,108,0x9be6523baf9527ebd3e16b75906698bb1bde2b5f,1,0.20000000052323963,theducksaysquack.eth
2263,108,0x99389b959640f89726233a102327e4902d332806,1,0.152,feedbro.eth
2360,108,0x9d2beea6625c1991c796c498b93842d9e09cb6d6,1,0.0,
625,108,0x2c9ff426c3fa791cb43f9a33ce6885fa78e87aec,1,0.06,
786,108,0x3ccd44bb20bc9c06fa8cce8f6aa207ae86d7dd5b,1,1.00382844,0xfremen.eth
1893,108,0x84e39a52d7f3f8fb63723782653d4cf71c465a95,1,11.500471444371433,
1814,108,0x8239882d56c4a997b190297d33f36e9280a63a19,1,0.40602457563606664,
894,108,0x43deb3b8960b1760f81070a989fdaf1a575e552a,1,1.0,
15,108,0x0133b67aec5d8a3959840385ff6f5aba4f85f894,1,0.06,
745,108,0x3933422909a00086775bde2febaaca5eb061db3e,1,0.06,
902,108,0x441f401502a07fa09531ee69aaf21d94745075c9,1,0.1,
125,108,0x070341aa5ed571f0fb2c4a5641409b1a46b4961b,1,49999.99999999999,upennblockchain.eth
865,108,0x415afca5b7ae8d37163fa910879c9f75f7ee031f,1,0.06,
305,108,0x14fd9303bf2386b47c6ad72631fed472a43214c6,1,0.12961992186337834,idmeta.eth
858,108,0x4119d0b2c28d70fd0af001c7aa90caa4bbe49652,1,0.06,
1549,108,0x6ff4416cd996576eaab06474c30d0f93f7fc62d7,1,0.152,shibfly.eth
14,108,0x0124fd98566fb966d118bfb70650cac960dd6c2c,1,0.06,
512,108,0x251f5c92586df1c764ed40a75603c935186d1160,1,0.06,
17,108,0x016e9153a386d53c6fc0ca2d6a56dbb3834dc4b7,1,0.5,
809,108,0x3e4fe36e88cd3a92b52d2827fd04c800c02efa7a,1,0.06,
618,108,0x2c0badc1679fb7666e4705ef3c0084654bc81673,1,0.18772756,forlove.eth
145,108,0x0852da88800f936ff3fd4c98f236cc6912e4e593,1,0.06,
826,108,0x40276ba5efdfbbf749557f6b2a094abd78197164,1,0.08,
10,108,0x005a61772557bef9a3e65a7b87eaccce34f2700e,1,0.06,
1534,108,0x6d29eb3fe1229dcccafe51a085234a0c76ef6c8e,1,2.0,yang-crypto.eth
1290,108,0x5b674ec9133ff43137c24161c9e93d972e422c04,1,0.05,
1149,108,0x529408a6962bae6ca5328874d633738116b89b05,1,0.12463677772984492,dennisgan.eth
49,108,0x0435f8bc13635bf3cb934242072eea3eeb09d73e,1,1.3842343392990013,gastrocrypto.eth
1234,108,0x550bd1fe450800a20c8e2c1c514fabb98a7c7739,1,0.0453,
1673,108,0x7a32eb68d93497ece5a8cd2d22b76d7061947dbf,1,0.06,
1335,108,0x5dcec3d1410697f7d8d15378d39ffac86120c126,1,0.04638739,
356,108,0x196a37946c3d93e9a5309f539ae28b774a32411f,1,0.9264994935875038,gandalfcrypto.eth
2132,108,0x8fbb54606676ba5f8edc6c4c88ef29b86d58774c,0,0.7,dylanfrances.eth
1560,108,0x70dd0d45ad614b9091a7ba26afca17783b911c77,1,0.06,
842,108,0x40cb0b19d71eda986c275c85a6e5b26b6ac7e2e4,1,0.14956202438377572,idhash.eth
182,108,0x0d9c4023fa9483e348d7e04dec0ae1698461b572,1,0.0,masonmount10.eth
2140,108,0x8fd15ff0be935f23220ea56b8d9ddfb70b8f1465,1,0.152,0x9a3a.eth
475,108,0x20b3fb70cfeb01ac7ea11a412572848139a2b748,1,1.583,
1239,108,0x562bf1b67dc40d9b7c3ddd49e45ae58e61e1b76e,1,0.016,19931108.eth
1691,108,0x7a70120b4820513ef3c8322141ae4d1188e33b74,1,0.06,
152,108,0x09fa8fd60403a6d5d7fcac30bfc5c63f2811ace7,1,0.186984255696435,lenas.eth
1228,108,0x54a37d93e57c5da659f508069cf65a381b61e189,1,87598.27043046027,
2374,108,0x9e6f352f72ab114dc2f8ee439aa22afa19c3a0cc,1,0.06,
775,108,0x3be4d16e39903e13fbcecef3c2f734b779867b47,1,0.5,
1791,108,0x80ab41e3bf8d48d5fceaf8759dcd832bce8d82b3,1,0.06,
1926,108,0x8755f08374bb0bc598681c324913cbde3283ac18,1,0.12463549181638743,metagan.eth
748,108,0x39760f66f3ba2d4d4fce9b0f738137398a329e9e,1,0.06,
1765,108,0x7f0f08237a47628786febe8b85cff13aac883732,1,1.543,
770,108,0x3b85c812d1355c93e30acf52ed5471a4ad388d92,1,0.18743696422107534,omelcn.eth
531,108,0x27d4cfc6dc3a0ff6a931d19f6d8e743c03bdf88d,1,0.0453,
450,108,0x1e5af7b64cecd78f0141450e942f19b1935c495e,1,0.1,kenee.eth
608,108,0x2ba3f0981dda6feb724e23b1a2ae349bdaa24a2d,1,1.0,0xtylerdurden.eth
1906,108,0x8627f166c0bd05126778ca74b7a7b1cfca30bbd1,1,0.06,
758,108,0x3acec63df96b7e37ddb146c20cd89146100a908d,1,0.06,
412,108,0x1c5175d045cdf6b443cce74cfa5e0622c710dc51,1,0.0,ricky777.eth
635,108,0x2d4f27d56c17df538de16e601bdc44d365d0aab3,1,0.129,sf2ce.eth
2199,108,0x92a8e1ceba48f1e0df319b0a1b4fe4c700f48359,1,0.152,interestrateswap.eth
995,108,0x479dfdcd59e226692176384ec7583dc38ff3f605,1,0.18704167866952365,kuzza.eth
332,108,0x17c44854ad6964c66fa6302efbc15b0a72fb54cb,1,0.06,
312,108,0x152bae8930267589beee1778ea526c6e7312a5eb,1,0.06,
2214,108,0x948707a5b07f740c577f7d7249c355983de70f75,1,0.05,
1620,108,0x76363226b9e31b78c2077ecea78f440d81299f39,1,0.016,wangtianyao.eth
2100,108,0x8d68ee32309452088cec84b97fbc89cc7d440084,1,0.06,
665,108,0x3053c11e2311ec24464751204a78a25844cca847,1,0.25,rekto.eth
1907,108,0x8655f051512899af8614275e8e31f260ea276267,1,1.0,
321,108,0x1671b592610fb7427ed788b66fa3e9217ff41047,1,0.12521308837689837,poezdec.eth
491,108,0x228f3f80e3ac57823abef21d3d668c0028868833,1,0.06,
2036,108,0x8c1abf1779480b184d1f5cbb2358396c35729924,1,0.06,
338,108,0x184f44a581a3fdf67e834cf2a0f193cbdd08a3b9,1,0.0699,binancecn.eth
1386,108,0x621752f25abd2e13136275f0059e4d9ae4dc08b7,1,0.12463634908981457,lucoin.eth
376,108,0x19c9fda23de82e8713d61f4efc2010365e323200,1,1.6409,
131,108,0x07450986773f22507c919483dccfb9d348ef042e,1,0.3,0xcerberus.eth
2088,108,0x8d07d225a769b7af3a923481e1fdf49180e6a265,1,70024.82216620803,monetsupply.eth
