,id_proposal,support_votes
1339,"('0x64305f9f8d921d189e9d30589aeef4d28da848bf', '105')","(1, '0')"
1335,"('0x637712c745db7923456be0ddfd8c6de13e6c5606', '105')","(1, '10000000000000000')"
1051,"('0x50c2b9c3acda872dd71d88aa2c198aed0b788e5b', '105')","(1, '200000000000000000')"
1049,"('0x50bbffa58d45fa3050c729edb2b8ef74bc49f0f6', '105')","(1, '0')"
1045,"('0x506ade0a94949db63047346d3796a01c09384198', '105')","(1, '75000000000000000')"
1441,"('0x696d181a7961ee66c42f1ebeddc0b48b106c45ad', '105')","(1, '500000000000000000')"
1127,"('0x542def0bd5c808ddf56ebd35e84a4b1650518a14', '105')","(1, '200000000000000000')"
77,"('0x068db2a4655158bc61e6147c0015bd2c63b4cf08', '105')","(1, '10000000000000000')"
982,"('0x4aade9ef175a61e008473ee8965eb6754f41c213', '105')","(1, '15790471708217418')"
990,"('0x4bd77e5637212bc070b6c1382b3bf40bc1a7de18', '105')","(1, '100000000000000000')"
980,"('0x4a1d9e3b1a543601a7550d9490cb41936265f715', '105')","(1, '10000000000000000')"
188,"('0x0e4cb981aa087847ef0c9f0c0989d884a86d04c3', '105')","(1, '100000000000000000')"
938,"('0x45bec3a7f0b2c7fbccf72c4e223b761352ba25b8', '105')","(1, '100000000000000000')"
1272,"('0x5d2ad2de004bccd6810289b89c6f5991e2b6cce5', '105')","(1, '100000000000000000')"
1515,"('0x7212669fa095dd654ab5231c817be8980863bf01', '105')","(1, '100000000000000000')"
1517,"('0x72634ba708044677531722916c9f5fb5237c00fe', '105')","(1, '19933500000000000')"
195,"('0x0f7e46d4a4397d06d43567c9f161ec2bba57cf8e', '105')","(1, '200000000000000000')"
1268,"('0x5cd2ee02072d7eace31e9e7a1a13824edce0e018', '105')","(1, '100000000000000000')"
1265,"('0x5caa1ddd75fe6338cd50deba51a8710f0d3ea9f6', '105')","(1, '10000000000000000')"
1263,"('0x5bf5bc6695b4f64fe8a204e1d3d94f58dd061038', '105')","(1, '110000000000000000')"
1519,"('0x72663edd816332daee115045458d4e59c06abfa1', '105')","(1, '100000000000000000')"
1213,"('0x589e93551cc5495a6b7b2e79b3ee400fb30dbb82', '105')","(1, '100000000000000000')"
1521,"('0x72ddc7cf64f8b5c899262674f565e5a4d759d886', '105')","(1, '0')"
1527,"('0x7302c7e150ae4d035cf9e71f09580d59ce61fa54', '105')","(1, '1000000000000000000')"
1532,"('0x7343847fad3912bb7081d477b2e15c8f8c69f28a', '105')","(1, '60000000000000000')"
1536,"('0x739387df71f8a4b9f4cd29121b47a542fc01e976', '105')","(1, '100000000000000000')"
1214,"('0x597fc897b6ab221c18cf51a31cef41285597aef1', '105')","(1, '200000000000000000')"
1220,"('0x5a756d9c7caa740e0342f755fa8ad32e6f83726b', '105')","(1, '122834161751873177')"
2142,"('0x972a8b7d891b88220780421fe4d11f174354ceed', '105')","(1, '0')"
12,"('0x00ee80c322d6e956d2629a73223605bbda946f2d', '105')","(1, '29531940000000000')"
2141,"('0x970b5051dc71f30fd66c797e33861778a58e31f9', '105')","(1, '100000000000000000')"
1543,"('0x7496166dc66d6f64d3c0969a649be234c3c1af87', '105')","(1, '0')"
2335,"('0xa3478a06987bc6af9cdce6b62463684791f9186c', '105')","(1, '10000000000000000')"
1227,"('0x5ad75f8b6a44734a886c5ebb2e999971fc8a1d5f', '105')","(1, '10262250000000000')"
2338,"('0xa38f82506c3ab79816d625ad286574133fc6f4e9', '105')","(1, '200000000000000000')"
1546,"('0x75cb505b4fd56b4361676cc2ca2788b948ab5604', '105')","(1, '100000000000000000')"
2341,"('0xa3f066285ad422407acbf6765fc1a71505bc610d', '105')","(1, '10000000000000000')"
2137,"('0x9622d9a65e80f48f7d93cb8d41d1a3626cb0949e', '105')","(1, '0')"
1547,"('0x760101382e09c357794d90482ee5c4429fc54641', '105')","(1, '75000000000000000')"
1233,"('0x5b74f72c10863f4104a1d2970894878420fad585', '105')","(1, '105000000000000000')"
1194,"('0x579dcc13dd9df276a5cdd63763d68695d24d9bbb', '105')","(1, '75000000000000000')"
2331,"('0xa2f7f0c053eabb6508e725e1d990bb6bf951b57a', '105')","(1, '100000000000000000')"
1511,"('0x71e2fb38c2b9040d0014a629662b3c2b35f10d9a', '105')","(1, '4626738782242419288')"
1093,"('0x529408a6962bae6ca5328874d633738116b89b05', '105')","(1, '124636777729844936')"
970,"('0x48444b7432799c05eb2a9b293101591ba476848a', '105')","(1, '100000000000000000')"
968,"('0x481bb04f60dd1f7d6ec0a3611ed8023e618697cb', '105')","(1, '10000000000000000')"
1477,"('0x6de8b641b9b2b22f272d65106f0c471b612091c8', '105')","(1, '60000000000000000')"
2154,"('0x9830037d21c8651ed1958ee414f42ea0a6a50475', '105')","(1, '60000000000000000')"
1479,"('0x6e638891498332d37e56ef687bdedcba7409bcdf', '105')","(1, '50000000000000000')"
1176,"('0x54ec3382ee715f0d57a7bfa0f87c0b0dc2bd362d', '105')","(1, '10000000000000000')"
176,"('0x0da1d27ab726669ed32ff3963cd9167ffaa04742', '105')","(1, '10000000000000000')"
1488,"('0x7005c3f79dc4ffcb50bbc5a9ec5fa599f795b527', '105')","(1, '200000000000000000')"
1180,"('0x55155065f66c978ac724f2973739a9495374155c', '105')","(1, '16600000000000000')"
2314,"('0xa1b5af8eccc097fac2a68f878754aa8202092bab', '105')","(1, '101000000000000000')"
1282,"('0x5e392bf2355bb6e0f6c2a57f78b2486b64bf1d31', '105')","(1, '0')"
31,"('0x038584760d78f85412a5738bd014c8e0356b2aaa', '105')","(1, '100000000000000000')"
2319,"('0xa1cad48e9844d850f066376e1f1e04147b16619e', '105')","(1, '200000000000000000')"
976,"('0x49b3d93d811d33798401be37677e523bdbbe1708', '105')","(1, '10000000000000000')"
28,"('0x031d2da6a39dfe83c314df7c2e7a74bfad01773b', '105')","(1, '11000000000000000')"
1279,"('0x5e1610784f0b8c1cd1df8170ec28a59e94cb5c0d', '105')","(1, '75000000000000000')"
48,"('0x046a65107b7f4ca5ba7742b928303c0f0917d843', '105')","(1, '200000000000000000')"
943,"('0x45ed9ba34166d3ff6834f0a2709d034eb9320450', '105')","(1, '40000000000000000')"
27,"('0x03154b9e76b3e6eb27357ccfd638f9ac9085e8b3', '105')","(1, '10000000000000000')"
1187,"('0x5631b1e09c119dfb13922a4db8d33287f87eed6d', '105')","(1, '10000000000000000')"
1188,"('0x564a4877c7173e5d800e6849d3271dbeccfa5c28', '105')","(1, '10000000000000000')"
1170,"('0x54a37d93e57c5da659f508069cf65a381b61e189', '105')","(1, '87597598231759879091047')"
2156,"('0x986a8b2b4d9fdd8dd6431c08a7f2e892aeda1839', '105')","(1, '10000000000000000')"
2339,"('0xa38f82506c3ab79816d625ad286574133fc6f4e9', '106')","(1, '200000000000000000')"
1840,"('0x873006922e4a4140c9be3e19c5cbb293cfbb1571', '106')","(1, '1014996475469617791')"
1845,"('0x8755f08374bb0bc598681c324913cbde3283ac18', '106')","(1, '124635491816387420')"
1754,"('0x843aa999827ae6d187f8a5b6ab4afb1b1597551d', '106')","(1, '25649860000000000')"
1752,"('0x83f4ed64d635119edcb539f5de1bc192de3d934a', '106')","(1, '200000000000000000')"
623,"('0x300871c1c6024f8f9a7afe3bf22f3d538c8b96ae', '106')","(1, '0')"
1094,"('0x529408a6962bae6ca5328874d633738116b89b05', '106')","(1, '124636777729844936')"
584,"('0x2c0badc1679fb7666e4705ef3c0084654bc81673', '106')","(1, '187727560000000000')"
1297,"('0x601091af1314491f4e3088f8f0fff80d31fb0e1e', '106')","(1, '1051245509600815506')"
1857,"('0x885ea391039e0fa3f6833a1f3b6d7433b5b69bb6', '106')","(1, '1406638019587899')"
1283,"('0x5e392bf2355bb6e0f6c2a57f78b2486b64bf1d31', '106')","(1, '0')"
380,"('0x1ba1ff69f03d38af7ef40e3afdc53ad073eb4642', '106')","(1, '200000000000000000')"
457,"('0x2145814e43a49844d7f03a4d00fc240c7c8e329b', '106')","(1, '0')"
1113,"('0x535b3ddd9939056cb6d74d1253ae1a4adf5d723a', '106')","(1, '50000000000000000000000')"
434,"('0x1f63690d46ac591366508eb66ff585f6d0bfc42e', '106')","(1, '200000000000000000')"
1812,"('0x84e39a52d7f3f8fb63723782653d4cf71c465a95', '106')","(1, '11500471444371433923')"
1334,"('0x63693a8544523d23ae490d88e88baa404c867574', '106')","(1, '0')"
57,"('0x0516cf37b67235e07af38ad8e388d0e68089b0f2', '106')","(1, '0')"
1955,"('0x8c69f8d2f360d0bd12cb73b92e90a380e32987bb', '106')","(1, '1004999876247370967')"
1128,"('0x542def0bd5c808ddf56ebd35e84a4b1650518a14', '106')","(1, '200000000000000000')"
1305,"('0x611a6ed28cb59dee17df7b579bf3796b10e326a6', '106')","(1, '200000000000000000')"
1171,"('0x54a37d93e57c5da659f508069cf65a381b61e189', '106')","(1, '87597598231759879091047')"
519,"('0x2917634fd7319c38d377fff1d9ccac4505921339', '106')","(1, '0')"
843,"('0x4361b66fa886c89c2778f5cdcfa36582c1c2631c', '106')","(1, '0')"
2282,"('0x9fa7d42ef9eb89ef6fabdde88207fbe6afa70626', '106')","(1, '0')"
313,"('0x177821cbe97b3eb0a20de1fd534bc7160cbcd76e', '106')","(1, '224185960000000000')"
310,"('0x16d23a44b8d0bf07269e07e0bc52fda3afacada7', '106')","(1, '0')"
1007,"('0x4d246e41d7131ff60cd533c13bd2aafce7ab1265', '106')","(1, '200000000000000000')"
991,"('0x4bd77e5637212bc070b6c1382b3bf40bc1a7de18', '106')","(1, '100000000000000000')"
292,"('0x14fd9303bf2386b47c6ad72631fed472a43214c6', '106')","(1, '129619921863378346')"
2067,"('0x910c60c049d833a7fd2f5bda310bbea1c5fa3598', '106')","(1, '396142877042742392')"
86,"('0x06fb028ba0cb89f9b9049a066e784fd3b8662030', '106')","(1, '200000000000000000')"
2092,"('0x91400be76b7171cf932ae252390d2b60e2c73013', '106')","(1, '30000000000000000000')"
969,"('0x481bb04f60dd1f7d6ec0a3611ed8023e618697cb', '106')","(1, '10000000000000000')"
1656,"('0x7c5c0816819e0bd13146f1e7747f4786a59100a7', '106')","(1, '200000000000000000')"
1489,"('0x7005c3f79dc4ffcb50bbc5a9ec5fa599f795b527', '106')","(1, '200000000000000000')"
799,"('0x40cb0b19d71eda986c275c85a6e5b26b6ac7e2e4', '106')","(1, '149562024383775718')"
2100,"('0x9212e74fb08d5e02d1f9ada1b65981f184b7157b', '106')","(1, '5000000000000000')"
942,"('0x45c4937b83a4a9748fcc998e5e932c462e9dfd76', '106')","(1, '0')"
806,"('0x40cf224a5e91949bd2ba4276d046c4680c8d646c', '106')","(1, '200000000000000000')"
2109,"('0x9314a43eace623112ef70b411034f2b08840e112', '106')","(1, '0')"
196,"('0x0f7e46d4a4397d06d43567c9f161ec2bba57cf8e', '106')","(1, '200000000000000000')"
834,"('0x42a01ba13f8f7fc3999fec82cccd1f7459800487', '106')","(1, '200000000000000000')"
2143,"('0x972a8b7d891b88220780421fe4d11f174354ceed', '106')","(1, '0')"
908,"('0x45041ce9f1f3a8a3c434bb0aed242064e6023424', '106')","(1, '4244645056554407212')"
1604,"('0x7a3bdee62dd34fac317ae61cd8b3ba7c27ada145', '106')","(1, '0')"
1024,"('0x4dc23e91fcd7693551f99642bc1e0ed4664fbddd', '106')","(1, '200000000000000000')"
1035,"('0x4f27ee7ad5ef8d881f62511a36a245e99eaed800', '106')","(1, '0')"
776,"('0x3ecfba75d5a113241ec899888319a9e1e456ee9a', '106')","(1, '14242960000000000')"
118,"('0x070341aa5ed571f0fb2c4a5641409b1a46b4961b', '106')","(1, '50000000000000000000000')"
1062,"('0x51b05c06e1079babb010c3db487634089045389a', '106')","(1, '0')"
1434,"('0x686ddcf9b7e2d6660ee4cf02757588245a4cb3e1', '106')","(1, '10000000000000000')"
345,"('0x19abf35c71adf2a81933e81cd7662b6a1033b508', '106')","(1, '0')"
1402,"('0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9', '106')","(1, '23126000000000000000')"
2252,"('0x9c32443ec5b3c3604e2d29ad1d41f8d3a859f278', '106')","(1, '10000000000000000')"
1052,"('0x50c2b9c3acda872dd71d88aa2c198aed0b788e5b', '106')","(1, '200000000000000000')"
644,"('0x32066c4ae40983d9d18b211fde0fee01ceaff6b5', '106')","(1, '260000000000000000')"
2265,"('0x9d75b8717aa34258dea1afd74306cb41e30f7b3f', '106')","(1, '200000000000000000')"
1717,"('0x810d3aabbbf8cbcff5c256f2b0621c4941f8b139', '106')","(1, '1150000000000000000')"
1550,"('0x76363226b9e31b78c2077ecea78f440d81299f39', '107')","(1, '16000000000000000')"
827,"('0x4254c53fc3b3b38df025ea30bcae410e11bb95b6', '107')","(1, '275000000000000000')"
453,"('0x213dfb8fc15b935ab223a99bc1b9099e133f5b07', '107')","(1, '250000000000000000')"
784,"('0x40276ba5efdfbbf749557f6b2a094abd78197164', '107')","(1, '80000000000000000')"
1813,"('0x84e39a52d7f3f8fb63723782653d4cf71c465a95', '107')","(1, '11500471444371433923')"
630,"('0x3053c11e2311ec24464751204a78a25844cca847', '107')","(1, '250000000000000000')"
1470,"('0x6d29eb3fe1229dcccafe51a085234a0c76ef6c8e', '107')","(1, '2000000000000000012')"
1182,"('0x562bf1b67dc40d9b7c3ddd49e45ae58e61e1b76e', '107')","(1, '16000000000000000')"
529,"('0x29baeb01efbb06bc988093ffe1b5b231d2f70e20', '107')","(1, '250000000000000000')"
119,"('0x070341aa5ed571f0fb2c4a5641409b1a46b4961b', '107')","(1, '50000000000000000000000')"
274,"('0x13bdae8c5f0fc40231f0e6a4ad70196f59138548', '107')","(1, '50000000000000000000000')"
2174,"('0x9a3aa8a638f8e67ff73ce671ac49bc3d2eb69538', '107')","(1, '113751700000000000')"
2135,"('0x961f4a36510cbb4ee58ee8feaf65dc7e36a8e892', '107')","(1, '263501344865895625')"
1114,"('0x535b3ddd9939056cb6d74d1253ae1a4adf5d723a', '107')","(1, '50000000000000000000000')"
2002,"('0x8d07d225a769b7af3a923481e1fdf49180e6a265', '107')","(1, '70014383254833468741034')"
1222,"('0x5a81868992ffcf4200a85972c60151690af39006', '107')","(1, '359614797567906501')"
1912,"('0x88fb3d509fc49b515bfeb04e23f53ba339563981', '107')","(1, '105060375837033894909346')"
939,"('0x45bee058f59c3fc2311bff15c854f37170780ff5', '107')","(1, '100000000000000000')"
1019,"('0x4d477f1aabcfc2fc3fc9b802e861c013e0123ad9', '107')","(1, '174539910726058188')"
909,"('0x45041ce9f1f3a8a3c434bb0aed242064e6023424', '107')","(1, '4244645056554407212')"
319,"('0x184f44a581a3fdf67e834cf2a0f193cbdd08a3b9', '107')","(1, '69900000000000000')"
1858,"('0x8864486c1be43143b2fb2992777ba0b85129f3e4', '107')","(1, '76275682863932100')"
814,"('0x4119d0b2c28d70fd0af001c7aa90caa4bbe49652', '108')","(1, '60000000000000000')"
1403,"('0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9', '108')","(1, '23126000000000000000')"
821,"('0x415afca5b7ae8d37163fa910879c9f75f7ee031f', '108')","(1, '60000000000000000')"
1745,"('0x83d2e472495f408bd0bc85702f4be5ef1acaee80', '108')","(1, '100000000000000000')"
1277,"('0x5dcec3d1410697f7d8d15378d39ffac86120c126', '108')","(1, '46387390000000000')"
502,"('0x27d4cfc6dc3a0ff6a931d19f6d8e743c03bdf88d', '108')","(1, '45300000000000000')"
828,"('0x4254c53fc3b3b38df025ea30bcae410e11bb95b6', '108')","(1, '275000000000000000')"
1232,"('0x5b674ec9133ff43137c24161c9e93d972e422c04', '108')","(1, '50000000000000000')"
1231,"('0x5b31b0ee6cb1ddce48d1133641eee091c9da6154', '108')","(1, '60000000000000000')"
484,"('0x251f5c92586df1c764ed40a75603c935186d1160', '108')","(1, '60000000000000000')"
848,"('0x43deb3b8960b1760f81070a989fdaf1a575e552a', '108')","(1, '1000000000000000000')"
1219,"('0x5a4ac9df62415f073e984db58dfe21e14eb8903f', '108')","(1, '171486830000000000')"
1619,"('0x7a70120b4820513ef3c8322141ae4d1188e33b74', '108')","(1, '60000000000000000')"
855,"('0x441f401502a07fa09531ee69aaf21d94745075c9', '108')","(1, '100000000000000000')"
631,"('0x3053c11e2311ec24464751204a78a25844cca847', '108')","(1, '250000000000000000')"
910,"('0x45041ce9f1f3a8a3c434bb0aed242064e6023424', '108')","(1, '4244645056554407212')"
1601,"('0x7a32eb68d93497ece5a8cd2d22b76d7061947dbf', '108')","(1, '60000000000000000')"
477,"('0x243751cd1c2b91e784b9e656fc8cc977a91ab6f7', '108')","(1, '60000000000000000')"
1814,"('0x84e39a52d7f3f8fb63723782653d4cf71c465a95', '108')","(1, '11500471444371433923')"
800,"('0x40cb0b19d71eda986c275c85a6e5b26b6ac7e2e4', '108')","(1, '149562024383775718')"
709,"('0x39760f66f3ba2d4d4fce9b0f738137398a329e9e', '108')","(1, '60000000000000000')"
719,"('0x3acec63df96b7e37ddb146c20cd89146100a908d', '108')","(1, '60000000000000000')"
592,"('0x2c9ff426c3fa791cb43f9a33ce6885fa78e87aec', '108')","(1, '60000000000000000')"
602,"('0x2d4f27d56c17df538de16e601bdc44d365d0aab3', '108')","(1, '129000000000000000')"
585,"('0x2c0badc1679fb7666e4705ef3c0084654bc81673', '108')","(1, '187727560000000000')"
1714,"('0x80ab41e3bf8d48d5fceaf8759dcd832bce8d82b3', '108')","(1, '60000000000000000')"
730,"('0x3b85c812d1355c93e30acf52ed5471a4ad388d92', '108')","(1, '187436964221075331')"
1327,"('0x621752f25abd2e13136275f0059e4d9ae4dc08b7', '108')","(1, '124636349089814560')"
576,"('0x2ba3f0981dda6feb724e23b1a2ae349bdaa24a2d', '108')","(1, '1000000000000000000')"
735,"('0x3be4d16e39903e13fbcecef3c2f734b779867b47', '108')","(1, '500000000000000000')"
706,"('0x3933422909a00086775bde2febaaca5eb061db3e', '108')","(1, '60000000000000000')"
1826,"('0x8627f166c0bd05126778ca74b7a7b1cfca30bbd1', '108')","(1, '60000000000000000')"
1827,"('0x8655f051512899af8614275e8e31f260ea276267', '108')","(1, '1000000000000000000')"
1095,"('0x529408a6962bae6ca5328874d633738116b89b05', '108')","(1, '124636777729844936')"
746,"('0x3ccd44bb20bc9c06fa8cce8f6aa207ae86d7dd5b', '108')","(1, '1003828440000000000')"
768,"('0x3e4fe36e88cd3a92b52d2827fd04c800c02efa7a', '108')","(1, '60000000000000000')"
1730,"('0x81dd777413157d8d1dc92b3479704e07c339b9ad', '108')","(1, '1000000000000000000')"
1471,"('0x6d29eb3fe1229dcccafe51a085234a0c76ef6c8e', '108')","(1, '2000000000000000012')"
1736,"('0x8239882d56c4a997b190297d33f36e9280a63a19', '108')","(1, '406024575636066639')"
1846,"('0x8755f08374bb0bc598681c324913cbde3283ac18', '108')","(1, '124635491816387420')"
785,"('0x40276ba5efdfbbf749557f6b2a094abd78197164', '108')","(1, '80000000000000000')"
1485,"('0x6ff4416cd996576eaab06474c30d0f93f7fc62d7', '108')","(1, '152000000000000000')"
1178,"('0x550bd1fe450800a20c8e2c1c514fabb98a7c7739', '108')","(1, '45300000000000000')"
1494,"('0x70dd0d45ad614b9091a7ba26afca17783b911c77', '108')","(1, '60000000000000000')"
1183,"('0x562bf1b67dc40d9b7c3ddd49e45ae58e61e1b76e', '108')","(1, '16000000000000000')"
947,"('0x479dfdcd59e226692176384ec7583dc38ff3f605', '108')","(1, '187041678669523651')"
667,"('0x33d4546960d29107d2bae9d58bd2786e6b5f169a', '108')","(1, '1500000000000000000')"
530,"('0x29baeb01efbb06bc988093ffe1b5b231d2f70e20', '108')","(1, '250000000000000000')"
1688,"('0x7f0f08237a47628786febe8b85cff13aac883732', '108')","(1, '1543000000000000000')"
1551,"('0x76363226b9e31b78c2077ecea78f440d81299f39', '108')","(1, '16000000000000000')"
1172,"('0x54a37d93e57c5da659f508069cf65a381b61e189', '108')","(1, '87598270430460267686998')"
2249,"('0x9be6523baf9527ebd3e16b75906698bb1bde2b5f', '108')","(1, '200000000523239601')"
17,"('0x016e9153a386d53c6fc0ca2d6a56dbb3834dc4b7', '108')","(1, '500000000000000000')"
2175,"('0x9a3aa8a638f8e67ff73ce671ac49bc3d2eb69538', '108')","(1, '113751700000000000')"
454,"('0x213dfb8fc15b935ab223a99bc1b9099e133f5b07', '108')","(1, '250000000000000000')"
2272,"('0x9e6f352f72ab114dc2f8ee439aa22afa19c3a0cc', '108')","(1, '60000000000000000')"
449,"('0x20b3fb70cfeb01ac7ea11a412572848139a2b748', '108')","(1, '1583000000000000000')"
1942,"('0x8b6d47e11ee7dad4bde2c45370a9404e153b3e70', '108')","(1, '60000000000000000')"
2052,"('0x8fd15ff0be935f23220ea56b8d9ddfb70b8f1465', '108')","(1, '152000000000000000')"
320,"('0x184f44a581a3fdf67e834cf2a0f193cbdd08a3b9', '108')","(1, '69900000000000000')"
315,"('0x17c44854ad6964c66fa6302efbc15b0a72fb54cb', '108')","(1, '60000000000000000')"
145,"('0x09fa8fd60403a6d5d7fcac30bfc5c63f2811ace7', '108')","(1, '186984255696435001')"
2259,"('0x9d2beea6625c1991c796c498b93842d9e09cb6d6', '108')","(1, '0')"
389,"('0x1c5175d045cdf6b443cce74cfa5e0622c710dc51', '108')","(1, '0')"
2045,"('0x8fbb54606676ba5f8edc6c4c88ef29b86d58774c', '108')","(0, '700000000000000000')"
138,"('0x0852da88800f936ff3fd4c98f236cc6912e4e593', '108')","(1, '60000000000000000')"
47,"('0x0435f8bc13635bf3cb934242072eea3eeb09d73e', '108')","(1, '1384234339299001248')"
426,"('0x1e5af7b64cecd78f0141450e942f19b1935c495e', '108')","(1, '100000000000000000')"
299,"('0x152bae8930267589beee1778ea526c6e7312a5eb', '108')","(1, '60000000000000000')"
1951,"('0x8c1abf1779480b184d1f5cbb2358396c35729924', '108')","(1, '60000000000000000')"
2106,"('0x92a8e1ceba48f1e0df319b0a1b4fe4c700f48359', '108')","(1, '152000000000000000')"
2105,"('0x92a61dd51ad69a0156bf2ff2fa5d9b0f6e6ac1b0', '108')","(1, '124508438165315280')"
401,"('0x1d255837569e10ec6ad68baec614bc75b1f825b6', '108')","(1, '60000000000000000')"
2015,"('0x8d68ee32309452088cec84b97fbc89cc7d440084', '108')","(1, '60000000000000000')"
120,"('0x070341aa5ed571f0fb2c4a5641409b1a46b4961b', '108')","(1, '50000000000000000000000')"
293,"('0x14fd9303bf2386b47c6ad72631fed472a43214c6', '108')","(1, '129619921863378346')"
2003,"('0x8d07d225a769b7af3a923481e1fdf49180e6a265', '108')","(1, '70024822166208039894681')"
125,"('0x07450986773f22507c919483dccfb9d348ef042e', '108')","(1, '300000000000000000')"
306,"('0x1671b592610fb7427ed788b66fa3e9217ff41047', '108')","(1, '125213088376898364')"
338,"('0x196a37946c3d93e9a5309f539ae28b774a32411f', '108')","(1, '926499493587503828')"
2121,"('0x948707a5b07f740c577f7d7249c355983de70f75', '108')","(1, '50000000000000000')"
2290,"('0xa0773dbc8d0f4930bcd37d43d8b0c11f03652c84', '108')","(1, '400000000000000000')"
71,"('0x062cfd4c3e7eca748fd1d1e18bcf7561cad364c1', '108')","(1, '60000000000000000')"
2136,"('0x961f4a36510cbb4ee58ee8feaf65dc7e36a8e892', '108')","(1, '263501344865895625')"
175,"('0x0d9c4023fa9483e348d7e04dec0ae1698461b572', '108')","(1, '0')"
465,"('0x228f3f80e3ac57823abef21d3d668c0028868833', '108')","(1, '60000000000000000')"
66,"('0x05a5787e3bd8478b9ba08a0ef2036296bc0edf87', '108')","(1, '50000000000000000')"
10,"('0x005a61772557bef9a3e65a7b87eaccce34f2700e', '108')","(1, '60000000000000000')"
14,"('0x0124fd98566fb966d118bfb70650cac960dd6c2c', '108')","(1, '60000000000000000')"
15,"('0x0133b67aec5d8a3959840385ff6f5aba4f85f894', '108')","(1, '60000000000000000')"
2288,"('0xa0043cea80c4010d6ac3234fba365a6cf754bb11', '108')","(1, '60000000000000000')"
357,"('0x19c9fda23de82e8713d61f4efc2010365e323200', '108')","(1, '1640900000000000000')"
2167,"('0x99389b959640f89726233a102327e4902d332806', '108')","(1, '152000000000000000')"
1740,"('0x82e9a55afb16a26ff840e83dec37e7088774c8ee', '109')","(1, '145206114447313411')"
672,"('0x3444660f13cfe85be0e5ea5d2ea75d5cb1bb7c27', '109')","(1, '0')"
