,id_proposal,support_votes
1660,"('0x2cccaecc8cde703351c71bfff5f1de246e49d963', '18')","(1, '1127000000000000000')"
2001,"('0x3641c6c0f75310fa17155e3c3f026fd7561af9c1', '18')","(1, '300000000000000000')"
2056,"('0x37f515576941380d5002ec2bd349bacab23ba328', '18')","(1, '300000000000000000')"
1176,"('0x2111a3c85e5599017e6a4838b28bbcc92ea10991', '18')","(1, '2000000000000000000')"
1173,"('0x20fc6ae9b99603cb01f2d50f8c5904fdd0ce1b44', '18')","(1, '1000000000000000000')"
578,"('0x1196d9633512585b6858e44672df3e2d9c401e8d', '18')","(1, '1000000000000000000')"
439,"('0x0b492b241ece8e17de0471903c254ceb4c5f893f', '18')","(1, '1100000000000000000')"
1689,"('0x2d4f27d56c17df538de16e601bdc44d365d0aab3', '18')","(1, '1500000000000000000')"
592,"('0x11d79ce73bce4c3a6928bb79720d0d70f6d1436f', '18')","(1, '1100000000000000000')"
1249,"('0x2310bfcd86623fe31c6f2c0fe022087a97bb45b7', '18')","(1, '1000000000000000000')"
424,"('0x0b004e3d468228f36f3e756d96c9894240e13349', '18')","(1, '1100000000000000000')"
472,"('0x0d6e5baa9169dcc08080575e978365cb75e05702', '18')","(1, '10000000000000000')"
355,"('0x08a8af887e0ce6fa2cc8d04e07cee5f535deec0f', '18')","(1, '1100000000000000000')"
2105,"('0x3969f478bbb2220f625d5d039e74d0f5419b6adf', '18')","(1, '1100000000000000000')"
664,"('0x13b83ab0d32d61768e0c304c6b3cd0b0ea03b969', '18')","(1, '1000000000000000000')"
1091,"('0x1e09cf6515977c27d147fb301c14f0c497acd189', '18')","(1, '10000000000000000')"
1333,"('0x24aa17b1d585431bf32137555b9f09b3ff2185a2', '18')","(1, '1000000000000000000')"
1119,"('0x1f5e9701091b54457b573f9b9720f87b3fbc97c4', '18')","(1, '1200000000000000000')"
295,"('0x06f398ce76acc1fce97b7cab0eb2a96ba9230c9b', '18')","(1, '10032076965389823582')"
280,"('0x06c4865ab16c9c760622f19a313a2e637e2e66a2', '18')","(1, '1000000000000000000')"
1747,"('0x2f781bbb703ed00fcb5bc620dc78a4a2d9d8cfd1', '18')","(1, '300000000000000000')"
1084,"('0x1dd7c29dba3cfc8cd64220f7331e214a791a5989', '18')","(1, '1000000000000000000')"
713,"('0x14adbd90732eb4fa7201ba114fb3100d8a9d093e', '18')","(1, '1100000000000000000')"
1748,"('0x2f94e98dd89c2e0370b537c483fe06c30a9b02ed', '18')","(1, '1000000000000000000')"
2164,"('0x3aab9b3145df48a22ae337d50d1d66a3b2a3bda0', '18')","(1, '2005000000000000000')"
270,"('0x068db2a4655158bc61e6147c0015bd2c63b4cf08', '18')","(1, '10000000000000000')"
261,"('0x0683421bfb3564325752fff10165b859a78a87cb', '18')","(1, '1100000000000000000')"
1079,"('0x1dd49fd8f79ffa7d6d44fe75801f5e463bd4bc59', '18')","(1, '5102999000000000000000')"
525,"('0x0f7e46d4a4397d06d43567c9f161ec2bba57cf8e', '18')","(1, '10090000000000000000')"
1356,"('0x25ad2667b19e866109c1a93102b816730a6aec3f', '18')","(1, '3247492959357206909')"
245,"('0x065a88decb0a03618569012ccc28fb9543d7bc1b', '18')","(1, '1100000000000000000')"
723,"('0x14fd9303bf2386b47c6ad72631fed472a43214c6', '18')","(1, '4334643196682516982')"
2174,"('0x3adfcfe5d6322fd621eafdd1a5ac2fd670f0b72b', '18')","(1, '1050000000000000000')"
731,"('0x1555b33aada7318b09f9bedec86ef312006c4f2d', '18')","(1, '10000000000000000000')"
741,"('0x159b7810d9bf54ce1879173b1d84e468f0cf4cfe', '18')","(1, '1100000000000000000')"
1372,"('0x26463f18fa1f6d850542b13376edc152ca8e970d', '18')","(1, '706211380000000000000')"
298,"('0x06fb028ba0cb89f9b9049a066e784fd3b8662030', '18')","(1, '10160000000000000000')"
2153,"('0x3a62bbfed018d4fc9f895fff75bf66295a14776b', '18')","(1, '1000000000000000000')"
1336,"('0x24b3e9984eb93c207be67be0b632a24f07a0703f', '18')","(1, '10200000000000000270')"
2049,"('0x3790ecffb4e44efbdd8e29a432c5c3aa93de436a', '18')","(1, '5000000000000000000')"
668,"('0x13bdae8c5f0fc40231f0e6a4ad70196f59138548', '18')","(1, '2500037927160073912603303')"
2133,"('0x39fbd0f137740f9f2878048941d3f4737fd197a3', '18')","(1, '6062133023138258658')"
334,"('0x080a75c96bf646cd9f78aaf8c9869a510e9c68bb', '18')","(1, '1000000000000000000')"
1950,"('0x34da486af783f60556b3d2982a85a2ee9844e90c', '18')","(1, '1100000000000000000')"
345,"('0x08412f929705695c90fabbe94cb451dab1ff0918', '18')","(1, '47090000000000000000')"
2126,"('0x39f45cfbfb7340d095318d4ede9583d83158e9dc', '18')","(1, '1100000000000000000')"
1313,"('0x242f20589e3aa594d5014a58501f376861984f65', '18')","(1, '11000000000000000000')"
1306,"('0x24157f65d8f9a045ed6c2ef21745788525f5a7a0', '18')","(1, '10000000000000000')"
2146,"('0x3a409eff50a47aeef294e3f0bb3874490dd99abc', '18')","(1, '2000000000000000000')"
1735,"('0x2f1f1339481746683c47e8713949e6744e7ef8cc', '18')","(1, '2200000000000000000')"
327,"('0x07e4e8066fef2fd448a7707106b264a4221cd588', '18')","(1, '1100000000000000000')"
1814,"('0x32066c4ae40983d9d18b211fde0fee01ceaff6b5', '19')","(1, '10150000000000000000')"
1911,"('0x340b5bf10124722f66a7179cb8f6432da305dae6', '19')","(1, '10200000000000000000')"
1904,"('0x33ce1310e0e95bdb74fe3ba755231b0fe1849105', '19')","(1, '820000000000000000')"
2283,"('0x3d8acf8be3ab5c504eb1c6eb8b43bb3b4d7b1081', '19')","(1, '1200000000000000000')"
2106,"('0x3969f478bbb2220f625d5d039e74d0f5419b6adf', '19')","(1, '1100000000000000000')"
1725,"('0x2ea3081bc1d01ed257b9bb93b05bc18e2846e1af', '19')","(1, '0')"
1681,"('0x2d44cc4992684256b637f3c63731f1b7cdfa1c19', '19')","(1, '1100000000000000000')"
2127,"('0x39f45cfbfb7340d095318d4ede9583d83158e9dc', '19')","(1, '1100000000000000000')"
1963,"('0x3560e6ae93b34399c75a853704ac83e8102ca27b', '19')","(1, '1100000000000000000')"
2177,"('0x3ae5f59d8813315e17eb3f2bec21c0e935cf0808', '19')","(1, '5554240456866470698')"
1577,"('0x2abe17573eecffa13cc2ae7d6911028e07339ad9', '19')","(1, '1200000000000000000')"
2010,"('0x367fd2379fa8f8d607b1498fd0b1f555a0b86889', '19')","(1, '1100000000000000000')"
2184,"('0x3aef95f310b1b6023ebd1d3b77fcbc4e285387db', '19')","(1, '1100000000000000000')"
1587,"('0x2ae8512b8f0399fd4348b2f4b9a50d03a5a62af5', '19')","(1, '3631214988807209928')"
2175,"('0x3adfcfe5d6322fd621eafdd1a5ac2fd670f0b72b', '19')","(1, '1050000000000000000')"
1554,"('0x2a2290a90ac0e541d12a560f59f5d11eb4170c89', '19')","(1, '1200000000000000000')"
2165,"('0x3aab9b3145df48a22ae337d50d1d66a3b2a3bda0', '19')","(1, '2005000000000000000')"
1941,"('0x34c131566ed45352ba74873ad890e734e17ec020', '19')","(1, '14240000000000000000')"
2244,"('0x3cbf036d6c709fd723d3bcc0b4123c603260fdde', '19')","(1, '29000000000000000')"
1736,"('0x2f1f1339481746683c47e8713949e6744e7ef8cc', '19')","(1, '2200000000000000000')"
1928,"('0x3471dff9cc2db9ab5a2c21e3a702cc138aa36eef', '19')","(1, '1100000000000000000')"
1846,"('0x329a7abf78f3c0dd693c47f787676b9b85b31dad', '19')","(1, '1100000000000000000')"
1648,"('0x2c7e6ffc2964f1d737cc77bd64449e6d07c4461e', '19')","(1, '1100000000000000000')"
1634,"('0x2c288f6c247b24b8db77a6919db9ce6f1a060f68', '19')","(1, '1100000000000000000')"
2226,"('0x3bf734c8739200cd8dd395459566adbc9a587098', '19')","(1, '260300000000000000000')"
2250,"('0x3cd5715e4d5ac10696d04f5e8ac358a0402381b9', '19')","(1, '1100000000000000000')"
2157,"('0x3aa6605d87f611e43ad0a64740d6bef9b80fcd2c', '19')","(1, '503864478669201595')"
2134,"('0x39fbd0f137740f9f2878048941d3f4737fd197a3', '19')","(1, '6062133023138258658')"
1982,"('0x35bf8c46267b481e7ffb5de7b81e4dce8b0afb99', '19')","(0, '400000000000000000000')"
1951,"('0x34da486af783f60556b3d2982a85a2ee9844e90c', '19')","(1, '1100000000000000000')"
1593,"('0x2b08869b3e1855437fda94867f4c6da0122b2f86', '19')","(1, '4609984888747960000000000')"
1533,"('0x29b13c21a05c0aa8bcbaedba11ddffa8c816ec02', '19')","(1, '1100000000000000000')"
2084,"('0x3936ae29e90ca1cff4edf29bcd16cca09d7c08df', '19')","(1, '1100000000000000000')"
1856,"('0x32b8b761c038b030a402ab7d5536b4cdda6dba9f', '19')","(1, '3501375742364656678578766')"
1750,"('0x2f9f8172efcc1355e5a18449d9b5b1041b3e4f8f', '19')","(1, '1000000000000000000')"
0,"('0x000000005ebfb5a950f8fdf3248e99614a7ff220', '19')","(1, '102000000000000000000')"
1214,"('0x223cf852a2320b7d451bbf5ff8e97cc3aa6fec9b', '19')","(1, '499999999999999999')"
607,"('0x1286cbddc7b2cd1a2f32fe920a4fe775643642a8', '19')","(1, '1000000000000000000')"
1380,"('0x2662c3eae22d15e4e740339f3577bb0c3e1820cb', '19')","(1, '1100000000000000000')"
632,"('0x13075e264b96173be15846381d7c6b37a72c712a', '19')","(1, '1100000000000000000')"
1281,"('0x23a3b309b616b8d25a6a6c1bf9d95969ad010f89', '19')","(1, '207164550247837205418')"
642,"('0x13517bd349beba393bd3224cf9351bcf2e1cd7e9', '19')","(1, '1100000000000000000')"
179,"('0x04fda72d3a0dbbfa6793a604cedb5e5631750df2', '19')","(1, '1100000000000000000')"
328,"('0x07e4e8066fef2fd448a7707106b264a4221cd588', '19')","(1, '1100000000000000000')"
1114,"('0x1f2e3a00e1476e47c9c82736473058b190fc9bfa', '19')","(1, '0')"
495,"('0x0e2c6ef85d0e8ec4b760e59b79d7180a58a18c0f', '19')","(1, '1100000000000000000')"
949,"('0x1aab5ad27515409cf96f8ee10c41e2fd8f0365dd', '19')","(1, '10000000000000000000')"
946,"('0x1a9f84935d5a0601e980c7dfe195365ccfdb55f3', '19')","(1, '0')"
1120,"('0x1f5e9701091b54457b573f9b9720f87b3fbc97c4', '19')","(1, '1200000000000000000')"
138,"('0x04248fe487910f21fa3be187fc84b0873d1ff1af', '19')","(1, '500000000000000000')"
262,"('0x0683421bfb3564325752fff10165b859a78a87cb', '19')","(1, '1100000000000000000')"
669,"('0x13bdae8c5f0fc40231f0e6a4ad70196f59138548', '19')","(1, '2500037927160073912603303')"
1129,"('0x1f63690d46ac591366508eb66ff585f6d0bfc42e', '19')","(1, '10160000000000000000')"
1412,"('0x274fc04a6a4c6504f692b94bdb089c7ab2106dfd', '19')","(1, '5320000000000000000')"
678,"('0x13dda63c28bb95fe9822fea43ad5feaa966636a9', '19')","(1, '4563530054148050000')"
165,"('0x04815bd54d6711f4b7e322a650a8b9095f2ba205', '19')","(1, '0')"
314,"('0x070dd7b81dee74e311ad5510a73baf8eb229b508', '19')","(1, '820000000000000000')"
593,"('0x11d79ce73bce4c3a6928bb79720d0d70f6d1436f', '19')","(1, '1100000000000000000')"
995,"('0x1ba1ff69f03d38af7ef40e3afdc53ad073eb4642', '19')","(1, '10026930622105120648')"
1080,"('0x1dd49fd8f79ffa7d6d44fe75801f5e463bd4bc59', '19')","(1, '8771400178008745329100')"
246,"('0x065a88decb0a03618569012ccc28fb9543d7bc1b', '19')","(1, '1100000000000000000')"
1314,"('0x242f20589e3aa594d5014a58501f376861984f65', '19')","(1, '11000000000000000000')"
1094,"('0x1e4942b1a4fab51ec950e5cccc957497b37d1103', '19')","(1, '578531049250535000000')"
1071,"('0x1dc38fed99ec6da19f7901ceb9bd53e7e84f0ab9', '19')","(1, '0')"
234,"('0x064145c2668c0c06df9a4d9878fdb8682f00eb69', '19')","(1, '3310065090876836506')"
542,"('0x101aff216865f56e7653b2a0c6f714980606f072', '19')","(1, '2200000000000000000')"
1098,"('0x1e4cfc9d97d49cab02a9cd42d87c873bb304eb05', '19')","(1, '15238333073564417917')"
1065,"('0x1d8775623df5469116ece78b55a97bce8424b899', '19')","(1, '11034999866412527685')"
1060,"('0x1d8138a906ed6fec70e31a7f1ad4e298cc4dfcfb', '19')","(1, '1100000000000000000')"
1037,"('0x1ce646addbfee5e79bc798caeec27535ee2dd253', '19')","(1, '1100000000000000000')"
1350,"('0x2550fa32d1e8b5518ed8dc504c71a98f10576204', '19')","(1, '0')"
1357,"('0x25ad2667b19e866109c1a93102b816730a6aec3f', '19')","(1, '3247492959357206909')"
299,"('0x06fb028ba0cb89f9b9049a066e784fd3b8662030', '19')","(1, '10160000000000000000')"
204,"('0x05a5787e3bd8478b9ba08a0ef2036296bc0edf87', '19')","(1, '8656868907010805889')"
1022,"('0x1c647f52c6a07427b50264652c5db12eda3fd6ca', '19')","(1, '1100000000000000000')"
1018,"('0x1c5b569de9f8adf81f8d3bc798fde4247c8d2569', '19')","(1, '132881356321173906752')"
1004,"('0x1bac87b9b9c9c7463cee1d0e6b40782bc7366933', '19')","(1, '1200000000000000000')"
1110,"('0x1eda14da76e7e56dc001d9d1a47cae888fd14e5b', '19')","(1, '2000000000000000000')"
124,"('0x03c855665161246a40a02869c7879f8d99683bf5', '19')","(1, '1100000000000000000')"
688,"('0x1415f4f436ee87cd1e839f281ba248794d33e921', '19')","(1, '6241862168245115560')"
937,"('0x1a768447afbb2eccd3f77ea959e7924b421ae650', '19')","(1, '1100000000000000000')"
526,"('0x0f7e46d4a4397d06d43567c9f161ec2bba57cf8e', '19')","(1, '10090000000000000000')"
1471,"('0x28b80f763a03280f38354dd919b8ca604610a1e1', '19')","(1, '1100000000000000000')"
754,"('0x15dc00582e988ad3253102f78880aaa3e29448a5', '19')","(1, '1100000000000000000')"
1187,"('0x2146fa841f0c1076c064e14c05ffff6e7ba41865', '19')","(1, '2806046930577920861')"
395,"('0x0a2c8c8f97e087a5b2bbf9c85df17ca7ff1fbf0c', '19')","(1, '0')"
836,"('0x17dfd18987b6b131686fea478600b75d11193335', '19')","(1, '403100000000000003200')"
367,"('0x0935b870a027861bee3cc0b2ef24f5d194aed16a', '19')","(1, '1419999999999999999')"
1163,"('0x20879c965b29a728ef87a2eb391e8bd8f6cd0dc0', '19')","(1, '2000000000000000000')"
818,"('0x177312520b19bc40bebdc101b34dcf0c9a063548', '19')","(1, '1000000000000000000')"
852,"('0x1824befc17aedbc57991c9d7c7fee1bf18ccce63', '19')","(1, '547549629500000000')"
378,"('0x09833dca7ab636ec7058809876b88046738e2940', '19')","(1, '0')"
67,"('0x018365374732403a5286de3ddc875f2fdaf00dfc', '19')","(1, '1000000000000000000')"
720,"('0x14d4daf9d82cdb9d26f2d85874ac6ba4d29dbd5e', '19')","(1, '133553089047148895772')"
827,"('0x177821cbe97b3eb0a20de1fd534bc7160cbcd76e', '19')","(1, '10000000000000000000')"
425,"('0x0b004e3d468228f36f3e756d96c9894240e13349', '19')","(1, '1100000000000000000')"
14,"('0x0023d9ffe7d793895c5da5833d56c737832ead2b', '19')","(1, '209464787749360153169')"
714,"('0x14adbd90732eb4fa7201ba114fb3100d8a9d093e', '19')","(1, '1100000000000000000')"
800,"('0x170af212bcd8c5341bbbf287ea557b0ac9611cbc', '19')","(1, '1100000000000000000')"
912,"('0x19e1e9e6eef7df468659fa0db1a1868c9b91565d', '19')","(1, '1100000000000000000')"
786,"('0x16ed466b1202db268d545ee2f7202b68f0fb35d3', '19')","(1, '10000000000000000')"
440,"('0x0b492b241ece8e17de0471903c254ceb4c5f893f', '19')","(1, '1100000000000000000')"
1264,"('0x23523c7ede0e71b55ee7433da1734c710d2d292f', '19')","(1, '0')"
867,"('0x187d204d9181f7fd564cff18c7ed938ded3ccba9', '19')","(1, '1100000000000000000')"
696,"('0x144abc35f51f72f76a77ef3c04d9d61715bccd53', '19')","(1, '1002144979300000000')"
356,"('0x08a8af887e0ce6fa2cc8d04e07cee5f535deec0f', '19')","(1, '1100000000000000000')"
1232,"('0x22b5b949c5e9d690a2b8d7bc7bb46721b2d496a3', '19')","(1, '1100000000000000000')"
1142,"('0x1f912cf70d9633cb488836aff039e09b87de6cc6', '19')","(1, '10200000000000000000')"
793,"('0x17061b08892224811aeefa2152118eaa337614ac', '19')","(1, '1343545957065882306')"
1221,"('0x224d864fc83fb288bd00b8ea76bd2d3e2e9a9cb4', '19')","(1, '0')"
773,"('0x16aa252fc8a60187e7f52a2f0f2292914f65caa3', '19')","(1, '12324473884325462719')"
2028,"('0x3724bb822a9952336d823631d45fa82beaf8ef7d', '20')","(1, '1000000000000000000')"
516,"('0x0f6f4af413baffa1414841bbce810dda68cf609d', '20')","(1, '10155500000000000000')"
514,"('0x0f16719fdf6cd3dceb892c14a67be0fdd55742fe', '20')","(1, '1000000000000000000')"
1737,"('0x2f1f1339481746683c47e8713949e6744e7ef8cc', '20')","(1, '2200000000000000000')"
1188,"('0x2146fa841f0c1076c064e14c05ffff6e7ba41865', '20')","(1, '2806046930577920861')"
392,"('0x09f35a3004fc2820556d17f57ad7d1a948d37486', '20')","(1, '1000000000000000000')"
1095,"('0x1e4942b1a4fab51ec950e5cccc957497b37d1103', '20')","(1, '578531049250535000000')"
521,"('0x0f7bc0f18ca02dc1f4e56142b640ed376cc30554', '20')","(1, '1100000000000000000')"
1099,"('0x1e4cfc9d97d49cab02a9cd42d87c873bb304eb05', '20')","(1, '15238333073564417917')"
448,"('0x0b93f12a0199e43494e199d1edbd186e9c0807d9', '20')","(1, '3554298175824132349')"
1100,"('0x1e5af7b64cecd78f0141450e942f19b1935c495e', '20')","(1, '0')"
451,"('0x0c1ca3cd809c01832f05da34154182cf257f143f', '20')","(1, '46750000000000000000')"
441,"('0x0b492b241ece8e17de0471903c254ceb4c5f893f', '20')","(1, '1100000000000000000')"
1130,"('0x1f63690d46ac591366508eb66ff585f6d0bfc42e', '20')","(1, '10160000000000000000')"
1121,"('0x1f5e9701091b54457b573f9b9720f87b3fbc97c4', '20')","(1, '1200000000000000000')"
1143,"('0x1f912cf70d9633cb488836aff039e09b87de6cc6', '20')","(1, '10200000000000000000')"
426,"('0x0b004e3d468228f36f3e756d96c9894240e13349', '20')","(1, '1100000000000000000')"
486,"('0x0dc035f2ba5d9aae02c873aa76714a98e6de1111', '20')","(1, '1000000000000000000')"
1115,"('0x1f2e3a00e1476e47c9c82736473058b190fc9bfa', '20')","(1, '0')"
1701,"('0x2d815240a61731c75fa01b2793e1d3ed09f289d0', '20')","(1, '70000000000000000')"
1111,"('0x1eda14da76e7e56dc001d9d1a47cae888fd14e5b', '20')","(1, '2000000000000000000')"
2085,"('0x3936ae29e90ca1cff4edf29bcd16cca09d7c08df', '20')","(1, '1100000000000000000')"
1690,"('0x2d4f27d56c17df538de16e601bdc44d365d0aab3', '20')","(1, '1500000000000000000')"
1726,"('0x2ea3081bc1d01ed257b9bb93b05bc18e2846e1af', '20')","(1, '0')"
1164,"('0x20879c965b29a728ef87a2eb391e8bd8f6cd0dc0', '20')","(1, '2000000000000000000')"
2064,"('0x38a05492029ef8cd1fe9e1193bbed1d3eef2f31a', '20')","(1, '10077700000000000000')"
396,"('0x0a2c8c8f97e087a5b2bbf9c85df17ca7ff1fbf0c', '20')","(1, '0')"
2095,"('0x395cba1ff45dd4262cb4c265f66833e25d436da9', '20')","(1, '1000000000000000000')"
496,"('0x0e2c6ef85d0e8ec4b760e59b79d7180a58a18c0f', '20')","(1, '1100000000000000000')"
505,"('0x0e7ed4d784717d1b7d82922fc79af6a45f17d81a', '20')","(1, '100000000000000000')"
1682,"('0x2d44cc4992684256b637f3c63731f1b7cdfa1c19', '20')","(1, '1100000000000000000')"
1167,"('0x20a1fef56e50d891475d964ef0f1bb604c355555', '20')","(1, '1000000000000000000')"
774,"('0x16aa252fc8a60187e7f52a2f0f2292914f65caa3', '20')","(1, '12324473884325462719')"
527,"('0x0f7e46d4a4397d06d43567c9f161ec2bba57cf8e', '20')","(1, '10090000000000000000')"
913,"('0x19e1e9e6eef7df468659fa0db1a1868c9b91565d', '20')","(1, '1100000000000000000')"
1942,"('0x34c131566ed45352ba74873ad890e734e17ec020', '20')","(1, '14240000000000000000')"
1940,"('0x34c0fd5f1dc4929549ad414026fc68060549f9c8', '20')","(1, '0')"
898,"('0x1982ac6974d8722779120204036b1b951d551bd6', '20')","(1, '2048812329596686436')"
697,"('0x144abc35f51f72f76a77ef3c04d9d61715bccd53', '20')","(1, '1002144979300000000')"
704,"('0x146dac38060ad45f8ef41100b515083e953611a5', '20')","(1, '1200000000000000000')"
873,"('0x1887827268d3bba90144a8d322a1415e88f05b67', '20')","(1, '1020000000000000000')"
868,"('0x187d204d9181f7fd564cff18c7ed938ded3ccba9', '20')","(1, '1100000000000000000')"
1847,"('0x329a7abf78f3c0dd693c47f787676b9b85b31dad', '20')","(1, '1100000000000000000')"
1929,"('0x3471dff9cc2db9ab5a2c21e3a702cc138aa36eef', '20')","(1, '1100000000000000000')"
715,"('0x14adbd90732eb4fa7201ba114fb3100d8a9d093e', '20')","(1, '1100000000000000000')"
853,"('0x1824befc17aedbc57991c9d7c7fee1bf18ccce63', '20')","(1, '547549629500000000')"
689,"('0x1415f4f436ee87cd1e839f281ba248794d33e921', '20')","(1, '6241862168245115560')"
727,"('0x154300f364a853294101a3002fa13f4b952c80a5', '20')","(1, '150000000000000000')"
837,"('0x17dfd18987b6b131686fea478600b75d11193335', '20')","(1, '403100000000000003200')"
1912,"('0x340b5bf10124722f66a7179cb8f6432da305dae6', '20')","(1, '10200000000000000000')"
828,"('0x177821cbe97b3eb0a20de1fd534bc7160cbcd76e', '20')","(1, '10000000000000000000')"
749,"('0x15bcffed6c0d50da1639fd48c6831ff75573651b', '20')","(1, '1636290627820835371')"
822,"('0x1775cc97e5c05fde8b571ef75ca52d0a9ff19025', '20')","(1, '0')"
1905,"('0x33ce1310e0e95bdb74fe3ba755231b0fe1849105', '20')","(1, '820000000000000000')"
819,"('0x177312520b19bc40bebdc101b34dcf0c9a063548', '20')","(1, '1000000000000000000')"
755,"('0x15dc00582e988ad3253102f78880aaa3e29448a5', '20')","(1, '1100000000000000000')"
764,"('0x1600ff0bb36fefbd533c50ed9712703b00fff3d5', '20')","(1, '1000000000000000000')"
801,"('0x170af212bcd8c5341bbbf287ea557b0ac9611cbc', '20')","(1, '1100000000000000000')"
794,"('0x17061b08892224811aeefa2152118eaa337614ac', '20')","(1, '1343545957065882306')"
777,"('0x16b9967fa64d4064dfef0883b678d1566cc56c40', '20')","(1, '1011745031233344117')"
1857,"('0x32b8b761c038b030a402ab7d5536b4cdda6dba9f', '20')","(1, '3501375742364656678578766')"
1081,"('0x1dd49fd8f79ffa7d6d44fe75801f5e463bd4bc59', '20')","(1, '8771400178008745329100')"
679,"('0x13dda63c28bb95fe9822fea43ad5feaa966636a9', '20')","(1, '4563530054148050000')"
670,"('0x13bdae8c5f0fc40231f0e6a4ad70196f59138548', '20')","(1, '2500037927160073912603303')"
1751,"('0x2f9f8172efcc1355e5a18449d9b5b1041b3e4f8f', '20')","(1, '1000000000000000000')"
2023,"('0x371ea1e8fcb52083a2a6ee8bb44bb5540939fb82', '20')","(1, '100000000000000000')"
1072,"('0x1dc38fed99ec6da19f7901ceb9bd53e7e84f0ab9', '20')","(1, '0')"
1755,"('0x2fae5777d3f82bfb935bcbc49db3b815302f6891', '20')","(1, '2000000000000000000')"
543,"('0x101aff216865f56e7653b2a0c6f714980606f072', '20')","(1, '2200000000000000000')"
546,"('0x1023bae395e7bfd7229d82a7369911f233eefeec', '20')","(1, '0')"
1066,"('0x1d8775623df5469116ece78b55a97bce8424b899', '20')","(1, '11034999866412527685')"
1061,"('0x1d8138a906ed6fec70e31a7f1ad4e298cc4dfcfb', '20')","(1, '1100000000000000000')"
2011,"('0x367fd2379fa8f8d607b1498fd0b1f555a0b86889', '20')","(1, '1100000000000000000')"
1038,"('0x1ce646addbfee5e79bc798caeec27535ee2dd253', '20')","(1, '1100000000000000000')"
574,"('0x115df6f4f46c6dc5118717ebc5d94197182bd1b4', '20')","(1, '2299340000000000000')"
379,"('0x09833dca7ab636ec7058809876b88046738e2940', '20')","(1, '0')"
1952,"('0x34da486af783f60556b3d2982a85a2ee9844e90c', '20')","(1, '1100000000000000000')"
1783,"('0x3082f27581a2449268a14af56d810cacd9984ec1', '20')","(1, '0')"
996,"('0x1ba1ff69f03d38af7ef40e3afdc53ad073eb4642', '20')","(1, '10026930622105120648')"
594,"('0x11d79ce73bce4c3a6928bb79720d0d70f6d1436f', '20')","(1, '1100000000000000000')"
1983,"('0x35bf8c46267b481e7ffb5de7b81e4dce8b0afb99', '20')","(0, '400000000000000000000')"
